Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,6.126,0,1.075,0.070,-0.073,1.070,0.417,-0.479,0.206,
1,6.258,0,1.160,0.054,-0.097,1.154,0.280,-0.321,0.085,
2,6.381,0,1.264,0.027,-0.099,1.260,0.106,-0.267,0.091,
3,6.496,0,1.301,0.019,-0.099,1.297,0.071,-0.249,0.096,
4,6.624,0,1.304,0.016,-0.101,1.300,0.104,-0.258,0.094,
5,6.743,0,1.309,0.016,-0.103,1.305,0.124,-0.254,0.091,
6,6.871,0,1.313,0.018,-0.102,1.309,0.116,-0.244,0.086,
7,6.998,0,1.311,0.016,-0.102,1.307,0.124,-0.249,0.085,
8,7.120,0,1.309,0.016,-0.103,1.304,0.141,-0.247,0.085,
9,7.248,0,1.310,0.016,-0.103,1.305,0.116,-0.246,0.082,
10,7.376,0,1.309,0.018,-0.103,1.305,0.129,-0.237,0.086,
11,7.501,0,1.303,0.020,-0.102,1.299,0.131,-0.246,0.093,
12,7.632,0,1.302,0.021,-0.101,1.298,0.139,-0.247,0.097,
13,7.753,0,1.303,0.023,-0.100,1.299,0.126,-0.241,0.097,
14,7.881,0,1.300,0.023,-0.101,1.295,0.132,-0.243,0.100,
15,8.007,0,1.298,0.025,-0.101,1.294,0.143,-0.243,0.103,
16,8.140,0,1.298,0.025,-0.103,1.294,0.138,-0.242,0.104,
17,8.268,0,1.300,0.025,-0.106,1.295,0.135,-0.246,0.103,
18,8.392,0,1.300,0.028,-0.104,1.296,0.145,-0.245,0.107,
19,8.514,0,1.299,0.028,-0.104,1.294,0.144,-0.244,0.106,
