Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,4.647,0,1.390,0.086,0.045,1.387,-0.173,0.262,3.088,
1,4.774,0,1.404,0.078,0.021,1.402,-0.001,0.129,3.084,
2,4.915,0,1.369,0.098,0.008,1.366,-0.038,0.146,3.106,
3,5.071,0,1.324,0.112,0.001,1.320,-0.157,0.140,3.138,
4,5.228,0,1.324,0.115,-0.009,1.319,-0.128,0.155,3.132,
5,5.396,0,1.357,0.114,-0.017,1.352,-0.053,0.123,3.112,
6,5.557,0,1.350,0.116,-0.012,1.345,-0.091,0.193,3.122,
7,5.864,0,1.329,0.128,-0.002,1.322,-0.005,0.212,-3.141,
8,6.015,0,1.287,0.128,0.013,1.281,-0.170,0.215,-3.092,
9,6.161,0,1.245,0.149,0.019,1.235,-0.273,0.169,-3.050,
10,6.618,0,1.216,0.127,-0.035,1.208,-0.390,0.145,-3.093,
11,6.798,0,1.237,0.108,-0.049,1.231,-0.220,0.176,3.141,
12,6.938,0,1.235,0.106,-0.055,1.229,-0.230,0.198,3.134,
