Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
14.749,4.122,1.370,17.258,-10.718,-2.277,-0.097,-0.005,0.098,176.838,4.627,
14.876,4.121,1.371,16.903,-10.196,-2.234,-0.011,0.011,0.016,45.493,0.332,
15.013,4.127,1.373,17.700,-9.979,-2.245,0.046,0.010,0.047,347.373,-0.078,
15.149,4.135,1.374,16.712,-9.858,-2.641,0.063,0.011,0.064,349.886,-2.902,
15.291,4.136,1.374,18.275,-9.612,-2.568,0.005,-0.006,0.007,218.939,0.518,
15.437,4.139,1.374,17.478,-9.656,-2.854,0.017,0.006,0.018,341.707,-1.950,
15.579,4.139,1.375,17.814,-9.475,-2.853,0.003,0.005,0.006,297.528,0.005,
15.704,4.139,1.377,18.182,-9.419,-2.828,-0.003,0.012,0.012,11.961,0.200,
15.843,4.139,1.378,17.827,-9.357,-2.898,0.002,0.006,0.007,288.442,-0.499,
15.987,4.139,1.377,18.715,-9.252,-2.848,-0.002,-0.001,0.003,144.269,0.349,
16.142,4.141,1.378,18.064,-9.125,-2.953,0.012,0.004,0.012,342.888,-0.672,
16.277,4.140,1.378,17.932,-9.267,-3.011,-0.001,-0.000,0.001,149.744,-0.433,
16.472,4.138,1.377,18.478,-9.088,-2.947,-0.012,-0.003,0.012,167.140,0.330,
16.679,4.138,1.379,17.800,-9.089,-3.095,-0.003,0.009,0.009,20.137,-0.713,
16.867,4.135,1.378,18.420,-9.024,-3.031,-0.013,-0.005,0.014,160.292,0.339,
17.072,4.137,1.377,18.079,-8.936,-3.172,0.009,-0.008,0.012,228.760,-0.686,
17.209,4.140,1.377,18.057,-8.878,-3.356,0.026,-0.000,0.026,268.990,-1.345,
17.342,4.144,1.378,18.030,-9.056,-3.469,0.027,0.010,0.028,339.901,-0.850,
17.473,4.140,1.380,18.980,-9.053,-3.292,-0.027,0.015,0.031,60.974,1.348,
17.625,4.138,1.380,18.416,-8.946,-3.340,-0.013,0.002,0.013,82.106,-0.314,
17.769,4.135,1.381,18.573,-9.253,-3.172,-0.023,0.002,0.024,84.440,1.162,
17.929,4.134,1.382,18.750,-8.993,-3.117,-0.005,0.009,0.010,32.088,0.343,
18.067,4.135,1.382,18.807,-8.803,-3.193,0.004,-0.002,0.005,246.168,-0.546,
18.213,4.135,1.382,18.525,-8.755,-3.261,0.005,0.004,0.006,316.041,-0.469,
18.331,4.135,1.383,18.794,-8.791,-3.265,-0.004,0.005,0.007,39.804,-0.028,
18.483,4.136,1.382,18.429,-8.917,-3.310,0.007,-0.005,0.009,233.986,-0.297,
18.630,4.134,1.382,18.878,-8.712,-3.235,-0.013,0.001,0.013,86.319,0.511,
18.793,4.134,1.383,18.715,-8.843,-3.270,0.002,0.002,0.003,313.479,-0.214,
18.954,4.128,1.382,19.021,-8.943,-3.051,-0.037,-0.005,0.037,172.778,1.360,
19.084,4.121,1.379,18.413,-9.660,-2.771,-0.059,-0.020,0.062,161.235,2.157,
19.216,4.107,1.380,18.534,-10.184,-2.421,-0.102,0.003,0.102,88.529,2.652,
19.343,4.084,1.389,19.557,-9.896,-2.084,-0.183,0.073,0.197,68.363,2.657,
19.476,4.112,1.445,16.753,-8.043,-3.629,0.205,0.419,0.466,296.134,-11.534,
