Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
7.747,4.162,1.067,-5.206,7.410,-173.083,0.015,-0.002,0.016,263.770,0.695,
7.875,4.160,1.067,-5.101,7.456,-173.185,-0.013,0.001,0.013,86.172,-0.807,
7.987,4.156,1.067,-5.220,7.365,-173.454,-0.035,0.004,0.035,82.992,-2.391,
8.101,4.158,1.067,-5.634,7.296,-173.270,0.018,-0.002,0.019,263.318,1.622,
8.229,4.161,1.067,-5.479,7.280,-173.171,0.018,-0.003,0.018,261.624,0.771,
8.346,4.162,1.067,-5.795,7.186,-173.098,0.006,-0.000,0.006,265.570,0.627,
8.470,4.164,1.066,-5.505,7.309,-173.000,0.016,-0.002,0.017,262.974,0.788,
8.585,4.165,1.066,-5.460,7.392,-172.891,0.009,-0.001,0.009,263.920,0.952,
8.709,4.163,1.066,-5.508,7.877,-172.980,-0.011,0.002,0.011,77.278,-0.716,
8.838,4.163,1.066,-5.117,7.486,-173.010,-0.001,-0.004,0.004,103.105,-0.234,
8.956,4.164,1.066,-5.108,7.481,-172.973,0.004,-0.002,0.004,239.959,0.312,
9.078,4.164,1.066,-5.257,7.499,-172.950,0.002,0.001,0.002,339.345,0.190,
9.200,4.165,1.065,-5.114,7.454,-172.934,0.007,-0.003,0.008,244.181,0.131,
9.334,4.165,1.065,-5.053,7.432,-172.896,0.006,-0.003,0.007,243.054,0.286,
9.473,4.167,1.063,-5.055,7.899,-172.939,0.012,-0.012,0.017,225.570,-0.305,
9.609,4.165,1.064,-5.170,7.730,-173.039,-0.016,0.005,0.017,72.559,-0.743,
9.746,4.166,1.064,-5.070,7.747,-172.969,0.009,-0.002,0.010,258.414,0.506,
9.858,4.166,1.063,-4.979,7.835,-172.976,0.001,-0.002,0.003,204.815,-0.061,
9.979,4.165,1.064,-4.829,7.890,-173.042,-0.010,0.001,0.010,82.481,-0.548,
10.097,4.163,1.064,-4.925,7.913,-173.112,-0.015,0.005,0.016,72.761,-0.595,
10.227,4.165,1.064,-4.796,8.034,-173.042,0.014,-0.005,0.015,250.956,0.547,
10.354,4.164,1.064,-4.825,7.975,-173.099,-0.006,0.003,0.007,64.580,-0.449,
10.469,4.165,1.064,-4.771,8.001,-173.044,0.007,-0.004,0.008,241.355,0.477,
10.582,4.166,1.064,-5.008,7.917,-172.993,0.004,0.002,0.005,334.841,0.451,
10.694,4.165,1.064,-4.894,7.915,-173.059,-0.010,0.001,0.010,85.870,-0.594,
10.825,4.165,1.064,-4.862,7.993,-173.044,0.002,-0.002,0.003,228.467,0.111,
10.942,4.164,1.064,-4.901,7.958,-173.129,-0.011,0.004,0.012,70.793,-0.716,
11.063,4.165,1.064,-4.914,7.983,-173.061,0.010,-0.003,0.010,255.354,0.565,
11.179,4.165,1.064,-4.963,7.919,-173.065,-0.001,0.002,0.002,31.123,-0.036,
11.303,4.168,1.067,-8.348,8.716,-172.284,0.029,0.024,0.038,320.948,6.306,
11.435,4.164,1.063,-4.754,8.101,-173.119,-0.031,-0.026,0.040,139.266,-6.333,
11.553,4.165,1.063,-4.386,8.302,-173.106,0.010,-0.004,0.011,248.634,0.106,
11.669,4.165,1.063,-4.762,8.183,-173.073,0.001,0.002,0.002,283.316,0.294,
11.783,4.166,1.063,-4.480,8.099,-173.058,0.009,-0.003,0.009,252.465,0.124,
11.904,4.166,1.063,-4.586,8.115,-173.067,-0.000,0.001,0.001,7.195,-0.073,
12.020,4.168,1.062,-4.564,8.196,-173.004,0.015,-0.004,0.015,253.495,0.538,
12.142,4.168,1.063,-4.700,8.208,-173.010,-0.002,0.002,0.003,38.361,-0.043,
12.261,4.168,1.063,-4.669,8.190,-172.995,0.001,-0.001,0.002,225.056,0.122,
12.376,4.168,1.063,-4.859,8.050,-172.993,-0.001,0.002,0.002,29.266,0.016,
12.496,4.168,1.063,-4.739,8.070,-172.999,-0.002,-0.001,0.002,155.729,-0.048,
12.621,4.168,1.063,-4.463,8.180,-173.023,0.001,-0.001,0.001,226.249,-0.190,
12.742,4.168,1.063,-4.402,8.192,-172.943,0.002,-0.000,0.002,269.772,0.664,
12.859,4.168,1.063,-4.854,8.033,-172.851,0.002,0.005,0.006,296.250,0.779,
12.971,4.169,1.064,-5.173,8.614,-172.821,0.004,0.003,0.005,317.486,0.271,
13.091,4.170,1.063,-4.905,8.021,-172.763,0.011,-0.006,0.012,238.879,0.483,
13.209,4.171,1.063,-4.892,8.562,-172.727,0.008,0.003,0.008,341.453,0.306,
13.312,4.172,1.062,-4.623,8.129,-172.687,0.012,-0.012,0.017,227.120,0.391,
13.431,4.173,1.062,-4.713,8.063,-172.635,0.004,0.002,0.004,338.650,0.437,
13.547,4.174,1.062,-4.683,7.984,-172.608,0.008,-0.001,0.008,264.050,0.234,
13.674,4.173,1.062,-4.562,8.051,-172.651,-0.006,0.000,0.006,88.674,-0.343,
13.796,4.173,1.062,-4.917,7.995,-172.604,0.001,0.001,0.001,319.702,0.387,
13.928,4.173,1.062,-4.683,7.955,-172.648,-0.002,-0.002,0.003,144.739,-0.334,
14.042,4.174,1.061,-4.616,8.075,-172.548,0.009,-0.004,0.010,245.279,0.884,
14.168,4.147,1.070,-4.214,9.030,-174.512,-0.210,0.065,0.220,72.709,-15.596,
