Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,22.109,0,1.401,0.013,-0.171,1.390,-0.331,0.136,-3.084,
1,22.223,0,1.337,0.023,-0.123,1.331,-0.141,0.340,3.134,
2,22.348,0,1.353,0.030,-0.118,1.347,-0.172,0.401,-3.138,
3,22.458,0,1.355,0.033,-0.111,1.350,-0.164,0.367,-3.134,
4,22.574,0,1.359,0.033,-0.109,1.354,-0.166,0.347,-3.134,
5,22.681,0,1.357,0.035,-0.107,1.352,-0.156,0.318,-3.141,
6,22.799,0,1.352,0.039,-0.106,1.348,-0.147,0.310,3.140,
7,22.909,0,1.352,0.047,-0.104,1.347,-0.131,0.302,3.128,
8,23.027,0,1.348,0.077,-0.087,1.343,-0.110,0.288,-3.124,
9,23.136,0,1.340,0.084,-0.085,1.335,-0.132,0.304,-3.116,
10,23.258,0,1.336,0.087,-0.084,1.331,-0.132,0.299,-3.111,
11,23.376,0,1.338,0.089,-0.083,1.332,-0.130,0.300,-3.108,
12,23.487,0,1.340,0.089,-0.081,1.335,-0.127,0.300,-3.107,
13,23.602,0,1.342,0.088,-0.082,1.336,-0.126,0.295,-3.110,
14,23.720,0,1.340,0.087,-0.082,1.335,-0.129,0.294,-3.111,
15,23.834,0,1.340,0.086,-0.083,1.334,-0.130,0.296,-3.110,
16,23.950,0,1.340,0.086,-0.082,1.334,-0.125,0.291,-3.110,
17,24.074,0,1.336,0.087,-0.081,1.331,-0.133,0.304,-3.109,
18,24.198,0,1.336,0.088,-0.081,1.330,-0.131,0.302,-3.109,
19,24.311,0,1.339,0.089,-0.081,1.334,-0.128,0.294,-3.108,
20,24.430,0,1.339,0.089,-0.081,1.334,-0.126,0.294,-3.110,
21,24.544,0,1.339,0.087,-0.080,1.334,-0.133,0.295,-3.112,
22,24.667,0,1.342,0.086,-0.080,1.336,-0.128,0.293,-3.111,
23,24.792,0,1.341,0.084,-0.083,1.336,-0.124,0.292,-3.118,
