Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,3.552,0,0.532,0.003,-0.029,0.531,-0.068,0.324,-3.079,
1,3.665,0,0.538,0.003,-0.033,0.537,-0.083,0.171,-3.059,
2,3.788,0,0.530,0.007,-0.030,0.529,0.009,0.171,-3.105,
3,3.899,0,0.528,0.009,-0.026,0.527,0.017,0.123,-3.126,
4,4.012,0,0.530,0.008,-0.026,0.529,0.000,0.082,-3.129,
5,4.125,0,0.531,0.006,-0.024,0.531,0.016,0.058,-3.139,
6,4.238,0,0.533,0.006,-0.023,0.532,-0.021,-0.003,3.141,
7,4.357,0,0.533,0.004,-0.021,0.533,-0.060,-0.108,3.132,
8,4.473,0,0.530,0.004,-0.022,0.530,0.001,-0.059,3.135,
9,4.589,0,0.525,0.004,-0.022,0.524,0.086,-0.036,3.139,
10,4.727,0,0.526,0.004,-0.021,0.525,0.076,-0.046,3.136,
11,4.837,0,0.529,0.004,-0.021,0.528,0.015,-0.061,3.132,
12,4.949,0,0.529,0.005,-0.021,0.528,0.009,-0.060,3.132,
13,5.099,0,0.526,0.004,-0.021,0.526,0.048,-0.044,3.132,
14,5.223,0,0.526,0.004,-0.021,0.525,0.062,-0.043,3.132,
15,5.337,0,0.527,0.003,-0.022,0.526,0.030,-0.052,3.131,
16,5.461,0,0.527,0.003,-0.021,0.526,0.037,-0.047,3.129,
17,5.576,0,0.526,0.003,-0.022,0.526,0.043,-0.043,3.129,
18,5.710,0,0.526,0.003,-0.022,0.525,0.043,-0.046,3.131,
19,5.878,0,0.526,0.003,-0.022,0.525,0.044,-0.047,3.130,
20,6.033,0,0.526,0.003,-0.022,0.526,0.048,-0.042,3.131,
21,6.148,0,0.526,0.004,-0.024,0.525,0.027,-0.048,3.133,
22,6.265,0,0.525,0.003,-0.024,0.524,0.002,-0.060,3.132,
23,6.379,0,0.506,-0.022,-0.000,0.505,0.025,-0.007,3.031,
24,6.497,0,0.473,-0.045,0.007,0.471,0.241,0.004,2.988,
25,6.611,0,0.467,-0.040,-0.004,0.466,0.456,0.038,3.001,
26,6.723,0,0.467,-0.015,-0.018,0.467,0.322,-0.037,3.088,
27,6.837,0,0.479,-0.003,-0.026,0.479,0.115,-0.068,3.117,
28,6.958,0,0.480,-0.002,-0.027,0.479,0.138,-0.056,3.124,
29,7.068,0,0.481,-0.001,-0.028,0.481,0.190,-0.026,3.135,
30,7.179,0,0.485,-0.000,-0.028,0.485,0.150,-0.035,3.136,
31,7.290,0,0.487,0.001,-0.028,0.486,0.142,-0.034,3.138,
32,7.412,0,0.488,0.000,-0.028,0.487,0.135,-0.029,3.138,
33,7.526,0,0.487,-0.000,-0.028,0.486,0.146,-0.027,3.137,
34,7.640,0,0.487,-0.000,-0.028,0.486,0.151,-0.028,3.136,
35,7.756,0,0.487,-0.001,-0.028,0.486,0.152,-0.027,3.130,
36,7.866,0,0.488,-0.001,-0.028,0.487,0.156,-0.025,3.131,
37,7.977,0,0.489,-0.001,-0.028,0.488,0.140,-0.028,3.129,
38,8.101,0,0.490,-0.000,-0.028,0.489,0.156,-0.026,3.132,
39,8.215,0,0.491,-0.000,-0.028,0.490,0.139,-0.030,3.131,
40,8.337,0,0.492,0.003,-0.010,0.492,0.097,-0.071,3.115,
41,8.444,0,0.476,0.007,0.024,0.475,0.120,0.030,3.091,
42,8.557,0,0.463,0.010,0.030,0.462,0.185,0.016,3.094,
43,8.683,0,0.474,0.021,0.004,0.474,0.138,-0.011,3.125,
44,8.804,0,0.481,0.018,0.002,0.480,0.115,-0.014,3.124,
45,8.916,0,0.486,0.012,0.002,0.486,0.118,0.007,3.114,
46,9.026,0,0.487,0.011,0.002,0.487,0.129,0.006,3.106,
47,9.134,0,0.490,0.011,0.000,0.490,0.122,0.009,3.119,
48,9.256,0,0.487,0.011,0.001,0.487,0.153,0.032,3.111,
49,9.372,0,0.486,0.012,0.003,0.486,0.122,0.041,3.096,
50,9.501,0,0.486,0.015,0.004,0.486,0.095,0.017,3.087,
51,9.613,0,0.486,0.017,0.005,0.486,0.083,0.013,3.069,
52,9.732,0,0.486,0.019,0.005,0.485,0.080,0.017,3.061,
53,9.838,0,0.485,0.020,0.005,0.485,0.041,0.043,3.058,
54,9.956,0,0.487,0.020,0.004,0.486,0.035,0.045,3.053,
55,10.073,0,0.487,0.020,0.004,0.486,0.036,0.042,3.054,
56,10.189,0,0.487,0.018,0.003,0.486,0.052,0.027,3.054,
57,10.302,0,0.487,0.018,0.002,0.486,0.054,0.022,3.052,
58,10.420,0,0.488,0.018,0.003,0.487,0.051,0.030,3.049,
59,10.535,0,0.487,0.018,0.002,0.487,0.049,0.029,3.049,
60,10.660,0,0.487,0.018,0.002,0.487,0.056,0.024,3.047,
61,10.767,0,0.487,0.017,0.002,0.487,0.052,0.027,3.047,
62,10.886,0,0.488,0.017,0.002,0.487,0.054,0.024,3.047,
63,11.006,0,0.488,0.017,0.002,0.487,0.058,0.021,3.047,
64,11.124,0,0.488,0.017,0.001,0.487,0.058,0.021,3.045,
65,11.233,0,0.488,0.017,0.001,0.487,0.056,0.024,3.044,
66,11.344,0,0.487,0.017,0.001,0.487,0.058,0.021,3.043,
67,11.459,0,0.488,0.017,0.001,0.487,0.054,0.027,3.044,
68,11.576,0,0.488,0.017,0.001,0.488,0.055,0.027,3.044,
69,11.688,0,0.488,0.017,0.001,0.488,0.055,0.024,3.042,
