Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,4.304,0,1.066,-0.007,-0.197,1.047,-0.333,0.006,1.569,
1,4.431,0,1.077,-0.009,-0.202,1.058,-0.350,-0.007,1.572,
2,5.283,0,1.066,-0.008,-0.197,1.048,-0.412,-0.001,1.579,
3,5.417,0,1.074,-0.009,-0.180,1.059,-0.415,0.019,1.598,
4,5.552,0,1.082,-0.009,-0.176,1.068,-0.404,0.009,1.603,
5,5.679,0,1.085,-0.008,-0.177,1.071,-0.392,0.003,1.603,
6,5.810,0,1.083,-0.006,-0.177,1.068,-0.406,0.005,1.603,
7,5.939,0,1.080,-0.007,-0.179,1.065,-0.406,0.010,1.606,
8,6.076,0,1.078,-0.004,-0.181,1.063,-0.401,0.007,1.611,
9,6.203,0,1.075,-0.002,-0.182,1.059,-0.405,0.007,1.613,
10,6.339,0,1.074,-0.002,-0.183,1.058,-0.405,0.009,1.612,
11,6.468,0,1.073,-0.003,-0.188,1.056,-0.391,0.017,1.614,
12,6.585,0,1.070,-0.001,-0.189,1.053,-0.398,0.010,1.614,
13,6.712,0,1.068,0.000,-0.189,1.051,-0.405,0.006,1.617,
14,6.837,0,1.068,0.001,-0.188,1.051,-0.403,0.007,1.617,
15,6.964,0,1.070,0.001,-0.190,1.053,-0.401,0.009,1.617,
16,7.103,0,1.069,0.003,-0.191,1.052,-0.391,0.004,1.623,
17,7.252,0,1.066,0.003,-0.190,1.049,-0.400,0.003,1.624,
18,7.381,0,1.064,0.002,-0.189,1.047,-0.414,0.007,1.622,
19,7.516,0,1.068,0.002,-0.191,1.051,-0.397,0.006,1.625,
20,7.657,0,1.069,0.002,-0.190,1.052,-0.394,-0.001,1.625,
21,7.803,0,1.082,-0.010,-0.173,1.068,-0.399,0.089,1.689,
22,7.967,0,1.088,-0.024,-0.070,1.085,-0.466,0.065,1.868,
23,8.104,0,1.076,-0.020,-0.040,1.075,-0.514,0.059,1.933,
24,8.249,0,1.086,-0.019,-0.028,1.086,-0.492,0.072,1.958,
25,8.385,0,1.094,-0.019,-0.031,1.094,-0.450,0.070,1.956,
26,8.527,0,1.090,-0.018,-0.035,1.089,-0.462,0.075,1.956,
27,8.669,0,1.085,-0.018,-0.035,1.085,-0.481,0.072,1.952,
28,8.797,0,1.096,-0.020,-0.038,1.095,-0.444,0.053,1.940,
29,8.937,0,1.096,-0.022,-0.041,1.095,-0.434,0.064,1.944,
30,9.068,0,1.087,-0.022,-0.041,1.086,-0.461,0.074,1.947,
31,9.197,0,1.086,-0.022,-0.043,1.085,-0.451,0.070,1.943,
32,9.322,0,1.084,-0.023,-0.046,1.083,-0.443,0.073,1.944,
33,9.458,0,1.082,-0.022,-0.046,1.081,-0.457,0.069,1.941,
34,9.587,0,1.084,-0.020,-0.046,1.082,-0.449,0.067,1.942,
35,9.723,0,1.086,-0.020,-0.046,1.085,-0.451,0.069,1.941,
36,9.853,0,1.082,-0.020,-0.050,1.081,-0.435,0.064,1.938,
37,9.992,0,1.059,0.080,-0.104,1.051,-0.251,-0.022,1.739,
