Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
15.138,4.242,1.023,-14.184,14.073,-172.111,0.280,0.068,0.288,346.445,-11.370,
15.255,4.228,1.036,-22.518,13.728,-172.478,-0.114,0.109,0.157,46.275,-3.110,
15.372,4.218,1.044,-26.957,13.794,-172.535,-0.085,0.074,0.113,48.945,-0.491,
15.489,4.212,1.051,-26.075,12.742,-173.972,-0.054,0.055,0.077,44.550,-12.284,
15.600,4.219,1.045,-20.457,12.754,-175.238,0.061,-0.048,0.077,231.668,-11.407,
15.719,4.222,1.042,-18.783,12.153,-175.877,0.024,-0.031,0.040,218.063,-5.347,
15.828,4.222,1.044,-17.221,12.765,-176.215,0.006,0.018,0.019,289.077,-3.113,
15.945,4.219,1.046,-16.194,11.998,-176.729,-0.031,0.025,0.040,50.796,-4.369,
16.059,4.219,1.050,-15.722,11.824,-176.752,0.004,0.029,0.029,277.228,-0.205,
16.178,4.219,1.050,-17.061,12.078,-176.547,-0.003,0.004,0.004,33.935,1.720,
16.298,4.217,1.050,-18.445,11.782,-176.503,-0.019,-0.000,0.019,178.834,0.363,
16.418,4.217,1.051,-17.885,12.227,-176.594,0.000,0.003,0.003,272.692,-0.758,
16.534,4.216,1.050,-16.286,11.573,-177.045,-0.007,-0.003,0.007,157.511,-3.879,
16.652,4.215,1.050,-17.222,11.654,-177.098,-0.005,-0.004,0.006,142.526,-0.453,
16.763,4.214,1.050,-17.003,11.449,-177.259,-0.013,0.002,0.013,80.687,-1.452,
16.873,4.212,1.051,-16.624,11.486,-177.595,-0.020,0.009,0.022,66.286,-3.042,
16.995,4.212,1.051,-17.315,11.544,-177.605,-0.000,0.002,0.002,2.985,-0.088,
17.130,4.209,1.050,-17.367,11.459,-177.774,-0.018,-0.008,0.020,155.364,-1.248,
17.237,4.208,1.050,-17.709,11.560,-177.759,-0.013,0.002,0.013,80.938,0.146,
17.343,4.209,1.050,-18.007,11.703,-177.752,0.009,-0.001,0.009,262.386,0.059,
17.455,4.210,1.049,-17.556,11.609,-177.781,0.015,-0.008,0.017,242.104,-0.261,
17.562,4.211,1.049,-17.755,11.442,-177.738,0.008,-0.004,0.009,243.240,0.403,
17.673,4.212,1.048,-17.903,11.665,-177.732,0.010,-0.010,0.014,224.184,0.055,
17.789,4.210,1.047,-17.959,11.578,-177.823,-0.018,-0.008,0.020,156.818,-0.777,
17.896,4.212,1.047,-17.515,11.871,-177.916,0.014,0.004,0.015,345.114,-0.872,
18.020,4.212,1.047,-17.830,11.869,-177.871,-0.000,-0.001,0.001,109.233,0.359,
18.135,4.211,1.047,-18.784,11.697,-177.794,-0.010,-0.002,0.011,167.625,0.668,
18.244,4.211,1.047,-18.642,11.708,-177.776,0.001,-0.001,0.001,221.571,0.163,
18.356,4.211,1.047,-17.892,11.814,-177.956,0.006,0.005,0.008,321.910,-1.602,
18.463,4.215,1.046,-18.846,11.952,-177.598,0.031,-0.011,0.033,250.476,3.349,
