Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
8.869,4.096,1.143,5.401,7.976,164.834,0.462,0.129,0.480,344.415,18.587,
9.188,4.128,1.167,0.522,6.753,175.592,0.099,0.077,0.125,321.831,33.713,
9.299,4.129,1.168,-0.930,6.938,175.738,0.012,0.006,0.014,334.566,1.309,
9.415,4.131,1.167,-1.403,7.124,175.946,0.016,-0.006,0.017,250.911,1.796,
9.535,4.133,1.167,-1.887,7.337,176.189,0.017,-0.005,0.017,254.598,2.035,
9.648,4.135,1.167,-0.930,8.455,176.683,0.016,-0.002,0.016,262.492,4.344,
9.772,4.135,1.165,0.227,7.403,176.674,0.002,-0.010,0.010,193.653,-0.073,
9.886,4.135,1.165,-0.060,7.428,176.865,-0.005,-0.005,0.006,134.606,1.671,
10.006,4.135,1.163,1.212,5.914,176.793,0.003,-0.016,0.017,192.084,-0.598,
10.118,4.135,1.162,-0.773,7.384,176.713,-0.006,-0.004,0.007,144.326,-0.716,
10.224,4.134,1.163,-1.272,7.964,176.689,-0.007,0.003,0.007,69.572,-0.227,
10.346,4.133,1.162,-1.919,8.426,176.730,-0.006,-0.004,0.007,144.770,0.338,
10.470,4.133,1.163,-3.887,9.075,177.064,0.003,0.007,0.007,294.401,2.690,
10.598,4.133,1.162,-1.734,8.408,176.673,-0.007,-0.008,0.011,131.966,-3.056,
10.716,4.132,1.162,-2.117,8.852,176.711,-0.001,-0.000,0.001,170.849,0.323,
10.829,4.132,1.162,-1.809,8.698,176.741,0.000,0.002,0.002,277.811,0.261,
10.937,4.132,1.161,-1.580,8.422,176.647,-0.005,-0.008,0.009,120.646,-0.869,
11.053,4.132,1.161,-1.677,8.512,176.423,-0.004,-0.002,0.004,150.195,-1.932,
11.165,4.131,1.161,-1.609,8.429,176.342,-0.003,-0.004,0.005,124.785,-0.721,
11.280,4.131,1.161,-1.950,8.757,176.357,0.000,0.004,0.004,273.713,0.127,
11.410,4.131,1.161,-1.536,8.307,176.390,-0.002,-0.002,0.003,137.089,0.254,
11.524,4.131,1.160,-0.874,7.692,176.401,0.001,-0.005,0.005,195.399,0.103,
11.642,4.131,1.160,-0.979,7.742,176.362,0.002,-0.003,0.003,209.239,-0.334,
11.753,4.131,1.160,-1.515,8.297,176.268,-0.003,0.001,0.003,68.591,-0.844,
11.864,4.131,1.160,-1.209,7.991,176.257,-0.002,-0.001,0.002,159.416,-0.102,
11.980,4.131,1.160,-1.646,8.407,176.123,-0.001,-0.002,0.002,118.214,-1.150,
12.095,4.130,1.160,-1.909,8.528,176.027,-0.003,0.003,0.004,39.817,-0.834,
12.221,4.130,1.160,-1.407,7.841,175.961,0.000,-0.001,0.001,197.134,-0.526,
12.335,4.130,1.160,-1.042,7.773,175.954,-0.001,-0.001,0.002,146.216,-0.063,
12.451,4.130,1.160,-0.860,7.600,176.041,-0.000,-0.003,0.003,94.562,0.752,
12.568,4.130,1.159,-1.449,8.044,175.839,-0.000,-0.008,0.008,93.595,-1.730,
12.688,4.130,1.159,-2.186,9.075,175.667,-0.001,-0.003,0.003,109.728,-1.431,
12.806,4.130,1.158,-0.838,7.706,175.663,-0.001,-0.006,0.006,100.381,-0.030,
12.923,4.130,1.158,-0.878,7.745,175.699,0.002,-0.000,0.002,254.519,0.310,
13.040,4.130,1.157,-1.123,7.973,175.525,-0.001,-0.002,0.002,111.159,-1.493,
13.150,4.129,1.157,-1.626,8.408,174.954,-0.007,-0.002,0.007,167.662,-5.189,
13.263,4.128,1.157,-0.929,7.282,174.414,-0.006,-0.002,0.006,158.515,-4.783,
13.376,4.127,1.156,-0.893,6.912,173.522,-0.015,-0.009,0.018,148.645,-7.872,
13.492,4.125,1.155,-0.675,6.537,173.010,-0.013,-0.007,0.014,151.972,-4.419,
13.608,4.125,1.155,-0.439,6.779,172.966,-0.003,0.002,0.004,61.473,-0.380,
13.724,4.125,1.155,-0.515,6.560,172.860,-0.002,-0.001,0.002,155.128,-0.922,
13.842,4.125,1.155,-0.675,6.889,172.578,0.001,-0.001,0.001,222.812,-2.375,
13.952,4.125,1.155,-0.272,6.533,172.596,0.002,-0.003,0.003,218.554,0.163,
14.077,4.125,1.155,-0.238,6.423,172.575,-0.001,0.001,0.001,61.491,-0.171,
14.192,4.125,1.155,-1.264,6.834,172.796,0.004,0.001,0.004,349.036,1.916,
14.307,4.125,1.155,-1.378,7.038,172.722,-0.002,-0.003,0.003,126.375,-0.646,
14.427,4.125,1.154,-0.095,6.358,172.414,-0.005,-0.004,0.006,141.956,-2.575,
14.543,4.125,1.155,0.043,6.194,172.435,-0.000,0.002,0.002,2.572,0.182,
14.658,4.124,1.155,-0.140,6.458,172.357,-0.002,0.003,0.004,37.996,-0.677,
14.779,4.124,1.155,0.118,5.820,172.265,-0.003,0.003,0.004,52.155,-0.760,
14.896,4.124,1.156,0.091,6.020,172.203,-0.001,0.002,0.002,22.266,-0.533,
15.004,4.124,1.156,-0.204,6.386,172.085,-0.003,0.000,0.003,79.705,-1.090,
15.115,4.123,1.156,0.531,5.923,172.071,-0.000,-0.000,0.000,122.048,-0.130,
15.237,4.124,1.154,0.109,6.673,171.990,0.003,-0.010,0.011,198.568,-0.651,
15.351,4.124,1.153,0.066,6.848,171.902,0.001,-0.007,0.007,188.551,-0.780,
15.464,4.125,1.153,0.086,6.957,171.861,0.008,-0.005,0.009,235.479,-0.359,
15.589,4.128,1.153,1.445,7.009,172.312,0.022,0.001,0.022,357.055,3.587,
15.704,4.128,1.153,1.993,5.781,172.322,0.005,0.001,0.005,345.813,0.093,
15.808,4.132,1.154,-1.249,9.698,172.555,0.038,0.005,0.038,353.069,2.229,
15.921,4.141,1.154,-3.746,11.362,173.510,0.078,0.003,0.078,357.794,8.507,
16.053,4.146,1.153,-2.999,11.233,174.151,0.041,-0.010,0.042,256.196,4.851,
16.174,4.141,1.153,-2.570,10.387,174.304,-0.046,-0.001,0.046,178.958,1.258,
16.297,4.139,1.153,-1.115,9.714,173.677,-0.011,0.001,0.012,84.905,-5.095,
16.429,4.138,1.153,-2.525,10.505,173.854,-0.007,0.004,0.008,62.597,1.352,
16.548,4.138,1.153,-1.984,10.333,173.672,-0.007,-0.002,0.008,164.540,-1.523,
16.668,4.137,1.154,-2.878,11.038,173.488,-0.008,0.010,0.013,39.703,-1.527,
16.813,4.136,1.155,-2.724,11.108,173.373,-0.006,0.005,0.008,50.681,-0.805,
17.037,4.134,1.155,-2.821,11.090,173.129,-0.008,0.000,0.008,88.505,-1.083,
17.283,4.133,1.156,-3.224,11.220,173.083,-0.004,0.003,0.005,50.533,-0.189,
17.505,4.133,1.155,-2.808,11.042,173.003,-0.001,-0.004,0.004,108.676,-0.356,
17.645,4.134,1.155,-2.797,10.939,173.124,0.007,-0.003,0.008,249.557,0.862,
17.759,4.135,1.154,-3.169,11.368,173.318,0.015,-0.005,0.016,252.949,1.701,
17.884,4.135,1.153,-3.077,11.408,173.248,-0.001,-0.008,0.008,93.870,-0.558,
18.024,4.134,1.153,-3.362,11.467,173.159,-0.009,-0.000,0.009,176.806,-0.634,
18.153,4.135,1.154,-3.673,11.926,173.177,0.008,0.005,0.009,328.172,0.143,
18.278,4.138,1.155,-4.142,12.152,173.638,0.027,0.010,0.029,340.027,3.678,
18.395,4.138,1.153,-4.047,12.275,173.584,-0.004,-0.011,0.011,109.179,-0.459,
18.510,4.141,1.154,-4.294,12.194,173.789,0.029,0.004,0.029,351.931,1.774,
18.631,4.143,1.154,-4.575,12.468,173.832,0.010,-0.002,0.010,261.278,0.353,
18.769,4.147,1.151,-4.542,11.869,174.019,0.036,-0.021,0.042,239.113,1.360,
20.377,4.181,1.169,-9.225,11.653,-175.644,0.021,0.011,0.024,332.116,-217.428,
20.487,4.151,1.165,-1.910,12.146,-177.995,-0.278,-0.039,0.281,172.117,-21.327,
20.604,4.150,1.167,-3.896,13.980,-177.211,-0.007,0.021,0.022,18.589,6.701,
20.719,4.151,1.165,-4.306,14.832,-177.824,0.007,-0.016,0.017,202.740,-5.351,
20.842,4.148,1.164,-4.115,14.865,-178.578,-0.021,-0.005,0.022,166.297,-6.130,
20.951,4.147,1.165,-4.158,14.671,-178.894,-0.006,0.002,0.007,67.857,-2.887,
21.087,4.150,1.166,-4.835,15.225,-178.787,0.020,0.008,0.021,338.922,0.796,
21.197,4.159,1.170,-5.796,17.051,-178.316,0.078,0.042,0.089,332.005,4.253,
21.318,4.170,1.181,-8.548,15.837,-176.449,0.093,0.091,0.130,315.497,15.532,
21.439,4.168,1.178,-7.164,16.696,-177.333,-0.016,-0.031,0.035,117.001,-7.356,
21.561,4.168,1.177,-6.672,15.994,-177.097,0.004,-0.002,0.004,236.856,1.917,
21.684,4.164,1.175,-6.622,15.679,-177.277,-0.035,-0.023,0.042,146.915,-1.468,
21.836,4.164,1.175,-7.053,15.507,-177.072,0.002,0.004,0.004,302.602,1.343,
21.953,4.165,1.173,-6.636,16.216,-177.472,0.004,-0.017,0.018,192.813,-3.424,
22.078,4.169,1.173,-7.178,16.085,-176.917,0.035,-0.001,0.035,268.393,4.429,
22.211,4.170,1.172,-6.466,15.868,-176.942,0.007,-0.009,0.012,214.934,-0.185,
22.339,4.167,1.172,-6.903,15.943,-176.908,-0.025,0.004,0.025,81.142,0.260,
22.466,4.164,1.172,-7.100,16.165,-177.297,-0.020,0.003,0.020,82.692,-3.067,
22.593,4.163,1.173,-6.603,16.267,-177.739,-0.012,0.004,0.012,72.695,-3.469,
22.708,4.162,1.173,-6.811,16.370,-177.813,-0.008,-0.000,0.008,176.733,-0.651,
22.824,4.161,1.173,-6.820,16.006,-177.976,-0.011,-0.001,0.011,172.224,-1.400,
22.943,4.159,1.171,-6.493,15.948,-178.255,-0.014,-0.014,0.019,134.905,-2.354,
23.074,4.145,1.159,-5.246,13.572,-179.867,-0.104,-0.090,0.137,139.114,-12.247,
23.188,4.115,1.139,0.765,9.956,176.843,-0.269,-0.179,0.323,146.413,3151.432,
