Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.096,0,0.488,-0.009,-0.016,0.488,-0.293,0.097,-1.562,
1,1.238,0,0.496,-0.009,-0.007,0.495,-0.150,0.055,-1.641,
2,1.366,0,0.502,-0.009,0.014,0.502,0.006,0.047,-1.618,
3,1.480,0,0.507,-0.005,0.032,0.506,0.085,0.063,-1.584,
4,1.612,0,0.507,-0.005,0.033,0.506,-0.013,0.085,-1.590,
5,1.841,0,0.514,-0.004,0.037,0.512,0.131,0.167,-1.616,
6,1.985,0,0.521,-0.004,0.037,0.520,0.083,0.114,-1.600,
7,2.099,0,0.526,-0.004,0.037,0.525,0.029,0.098,-1.590,
8,2.214,0,0.524,-0.002,0.036,0.523,0.091,0.108,-1.597,
9,2.325,0,0.522,-0.002,0.036,0.521,0.079,0.106,-1.598,
10,2.445,0,0.522,-0.003,0.036,0.521,0.089,0.111,-1.602,
11,2.562,0,0.522,-0.003,0.036,0.521,0.093,0.108,-1.603,
12,2.683,0,0.521,-0.003,0.036,0.520,0.082,0.125,-1.606,
13,2.796,0,0.522,-0.004,0.036,0.520,0.096,0.117,-1.606,
14,2.907,0,0.521,-0.004,0.036,0.520,0.080,0.118,-1.605,
15,3.031,0,0.521,-0.004,0.036,0.520,0.081,0.118,-1.606,
16,3.152,0,0.523,-0.003,0.036,0.521,0.098,0.109,-1.606,
17,3.276,0,0.522,-0.002,0.036,0.520,0.084,0.116,-1.604,
18,3.397,0,0.522,-0.002,0.036,0.521,0.088,0.118,-1.605,
19,3.528,0,0.523,-0.002,0.036,0.521,0.095,0.113,-1.605,
20,3.648,0,0.523,-0.002,0.036,0.521,0.086,0.115,-1.605,
21,3.769,0,0.523,-0.002,0.036,0.522,0.095,0.108,-1.605,
22,3.878,0,0.523,-0.002,0.036,0.522,0.096,0.113,-1.606,
23,3.991,0,0.524,-0.003,0.037,0.523,0.098,0.116,-1.610,
24,4.107,0,0.524,-0.004,0.037,0.523,0.100,0.114,-1.611,
25,4.234,0,0.524,-0.004,0.037,0.522,0.093,0.117,-1.612,
26,4.342,0,0.525,-0.004,0.037,0.523,0.102,0.116,-1.614,
27,4.458,0,0.525,-0.004,0.037,0.523,0.102,0.113,-1.614,
28,4.586,0,0.524,-0.003,0.037,0.523,0.092,0.113,-1.610,
29,4.704,0,0.526,-0.003,0.038,0.524,0.108,0.113,-1.610,
30,4.833,0,0.524,-0.003,0.038,0.523,0.154,0.139,-1.624,
31,4.955,0,0.525,-0.003,0.037,0.523,0.093,0.114,-1.608,
32,5.081,0,0.525,-0.003,0.037,0.524,0.102,0.111,-1.609,
33,5.192,0,0.525,-0.003,0.036,0.523,0.101,0.108,-1.608,
34,5.306,0,0.525,-0.003,0.036,0.524,0.100,0.108,-1.608,
35,5.417,0,0.525,-0.003,0.036,0.524,0.111,0.106,-1.609,
36,5.541,0,0.524,-0.003,0.036,0.522,0.095,0.116,-1.608,
37,5.646,0,0.524,-0.002,0.035,0.523,0.105,0.117,-1.611,
38,5.762,0,0.524,-0.002,0.035,0.523,0.105,0.116,-1.611,
39,5.879,0,0.523,-0.001,0.035,0.522,0.101,0.115,-1.609,
40,5.997,0,0.522,0.000,0.034,0.521,0.102,0.112,-1.604,
41,6.119,0,0.522,0.001,0.034,0.520,0.094,0.107,-1.601,
42,6.240,0,0.521,0.002,0.034,0.520,0.099,0.117,-1.604,
43,6.364,0,0.524,0.003,0.033,0.523,0.071,0.101,-1.596,
44,6.596,0,0.521,0.003,0.033,0.520,0.105,0.111,-1.603,
45,6.715,0,0.521,0.002,0.033,0.520,0.102,0.111,-1.604,
46,6.835,0,0.521,0.002,0.033,0.520,0.098,0.115,-1.605,
47,6.954,0,0.522,0.002,0.033,0.521,0.103,0.109,-1.603,
48,7.073,0,0.521,0.002,0.033,0.520,0.100,0.109,-1.599,
49,7.177,0,0.520,0.003,0.032,0.519,0.093,0.112,-1.599,
50,7.302,0,0.520,0.003,0.032,0.519,0.098,0.107,-1.599,
51,7.440,0,0.519,0.003,0.032,0.518,0.093,0.110,-1.597,
52,7.552,0,0.520,0.003,0.032,0.519,0.092,0.106,-1.597,
53,7.666,0,0.520,0.002,0.032,0.519,0.101,0.108,-1.599,
