Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,4.117,0,0.535,-0.016,-0.012,0.534,-0.185,-0.166,3.097,
1,4.229,0,0.525,-0.010,-0.019,0.524,0.145,0.196,3.136,
2,4.343,0,0.537,-0.007,-0.021,0.537,0.089,0.111,3.134,
3,4.494,0,0.539,-0.007,-0.021,0.538,0.083,0.101,3.133,
4,4.609,0,0.543,-0.008,-0.019,0.542,0.052,0.083,3.123,
5,4.727,0,0.542,-0.009,-0.018,0.541,0.059,0.080,3.117,
6,4.850,0,0.542,-0.010,-0.016,0.541,0.038,0.050,3.112,
7,4.971,0,0.542,-0.009,-0.017,0.542,0.035,0.045,3.118,
8,5.088,0,0.545,-0.008,-0.019,0.544,-0.067,-0.036,3.130,
9,5.206,0,0.544,-0.010,-0.020,0.544,-0.082,-0.053,3.127,
10,5.331,0,0.544,-0.011,-0.018,0.544,-0.074,-0.045,3.120,
11,5.451,0,0.542,-0.011,-0.017,0.542,-0.057,-0.056,3.106,
12,5.572,0,0.543,-0.011,-0.017,0.542,-0.069,-0.067,3.106,
13,5.688,0,0.543,-0.011,-0.017,0.542,-0.071,-0.069,3.105,
14,5.812,0,0.542,-0.011,-0.018,0.542,-0.070,-0.068,3.107,
15,5.924,0,0.541,-0.011,-0.018,0.541,-0.061,-0.069,3.106,
16,6.045,0,0.542,-0.011,-0.018,0.542,-0.062,-0.071,3.107,
17,6.172,0,0.543,-0.010,-0.019,0.543,-0.051,-0.055,3.110,
18,6.296,0,0.544,-0.013,-0.023,0.544,-0.064,-0.047,3.108,
19,6.405,0,0.550,-0.016,-0.034,0.549,0.054,0.110,3.113,
20,6.518,0,0.569,-0.009,-0.059,0.566,0.093,0.307,3.129,
21,6.637,0,0.567,-0.009,-0.059,0.564,0.173,0.317,3.114,
22,6.766,0,0.564,-0.007,-0.058,0.561,0.103,0.283,3.124,
23,6.893,0,0.564,-0.007,-0.054,0.561,0.050,0.206,3.126,
24,7.008,0,0.542,-0.008,-0.037,0.540,0.093,0.195,3.100,
25,7.133,0,0.542,-0.011,-0.032,0.541,0.089,0.174,3.088,
26,7.270,0,0.542,-0.012,-0.026,0.541,0.090,0.165,3.075,
27,7.387,0,0.543,-0.012,-0.026,0.543,0.084,0.148,3.073,
28,7.506,0,0.544,-0.013,-0.025,0.543,0.084,0.148,3.072,
29,7.641,0,0.543,-0.013,-0.026,0.542,0.089,0.153,3.070,
30,7.899,0,0.543,-0.015,-0.025,0.542,0.087,0.150,3.066,
31,8.014,0,0.543,-0.015,-0.025,0.542,0.088,0.154,3.066,
32,8.130,0,0.543,-0.015,-0.025,0.542,0.088,0.153,3.064,
33,8.248,0,0.543,-0.015,-0.025,0.542,0.091,0.155,3.065,
34,8.373,0,0.543,-0.014,-0.025,0.542,0.092,0.156,3.066,
35,8.492,0,0.543,-0.014,-0.025,0.542,0.093,0.157,3.065,
36,8.607,0,0.543,-0.014,-0.026,0.542,0.094,0.159,3.067,
37,8.725,0,0.542,-0.014,-0.026,0.541,0.103,0.166,3.066,
38,8.855,0,0.542,-0.014,-0.026,0.541,0.102,0.165,3.067,
39,8.978,0,0.542,-0.014,-0.026,0.541,0.105,0.167,3.066,
40,9.113,0,0.542,-0.014,-0.026,0.541,0.106,0.171,3.066,
41,9.230,0,0.543,-0.014,-0.026,0.542,0.100,0.165,3.067,
42,9.354,0,0.543,-0.015,-0.026,0.542,0.098,0.163,3.066,
43,9.481,0,0.542,-0.014,-0.026,0.542,0.098,0.161,3.066,
44,9.597,0,0.543,-0.014,-0.025,0.542,0.098,0.163,3.066,
45,9.718,0,0.543,-0.015,-0.026,0.543,0.094,0.157,3.066,
46,9.838,0,0.543,-0.014,-0.026,0.542,0.095,0.158,3.066,
47,9.956,0,0.542,-0.014,-0.027,0.542,0.095,0.156,3.066,
48,10.068,0,0.542,-0.015,-0.026,0.541,0.099,0.172,3.066,
49,10.193,0,0.542,-0.015,-0.026,0.541,0.096,0.159,3.066,
50,10.314,0,0.542,-0.015,-0.026,0.541,0.097,0.159,3.066,
51,10.434,0,0.543,-0.015,-0.026,0.542,0.095,0.157,3.065,
52,10.557,0,0.543,-0.015,-0.026,0.542,0.094,0.157,3.065,
53,10.676,0,0.542,-0.015,-0.026,0.541,0.097,0.159,3.065,
54,10.793,0,0.543,-0.015,-0.026,0.542,0.095,0.158,3.065,
55,10.927,0,0.543,-0.015,-0.026,0.542,0.094,0.158,3.065,
56,11.046,0,0.543,-0.015,-0.027,0.542,0.092,0.154,3.066,
57,11.168,0,0.543,-0.015,-0.027,0.542,0.093,0.154,3.066,
58,11.297,0,0.542,-0.015,-0.027,0.541,0.095,0.155,3.067,
59,11.419,0,0.539,-0.015,-0.027,0.538,0.136,0.169,3.059,
