Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,4.147,0,0.456,0.021,-0.028,0.455,0.166,-0.209,0.057,
1,4.250,0,0.454,0.038,-0.012,0.452,0.208,-0.182,0.068,
2,4.360,0,0.457,0.050,0.001,0.454,0.296,-0.141,0.109,
3,4.464,0,0.457,0.059,0.012,0.453,0.359,-0.170,0.147,
4,4.671,0,0.462,0.063,0.020,0.457,0.304,-0.166,0.141,
5,4.772,0,0.464,0.063,0.021,0.460,0.281,-0.165,0.142,
6,4.889,0,0.466,0.064,0.022,0.461,0.285,-0.162,0.145,
7,5.005,0,0.466,0.064,0.022,0.461,0.285,-0.157,0.149,
8,5.278,0,0.465,0.065,0.022,0.460,0.272,-0.149,0.146,
9,5.397,0,0.464,0.065,0.022,0.459,0.274,-0.147,0.146,
10,5.513,0,0.462,0.066,0.022,0.457,0.291,-0.147,0.148,
11,5.650,0,0.461,0.067,0.021,0.455,0.309,-0.153,0.148,
12,5.759,0,0.461,0.068,0.021,0.456,0.307,-0.154,0.149,
