Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.555,0,0.512,0.041,0.006,0.510,0.132,0.146,-1.476,
1,1.674,0,0.517,0.041,0.008,0.515,0.222,0.144,-1.496,
2,1.799,0,0.519,0.041,0.010,0.517,0.105,0.147,-1.479,
3,1.923,0,0.521,0.038,0.014,0.519,0.082,0.147,-1.482,
4,2.049,0,0.525,0.035,0.014,0.524,0.027,0.160,-1.475,
5,2.168,0,0.527,0.035,0.015,0.526,0.018,0.154,-1.472,
6,2.286,0,0.526,0.034,0.016,0.524,0.095,0.152,-1.484,
7,2.412,0,0.526,0.033,0.015,0.525,0.101,0.161,-1.491,
8,2.541,0,0.530,0.032,0.014,0.529,0.042,0.153,-1.483,
9,2.658,0,0.523,0.031,0.015,0.522,0.187,0.198,-1.515,
10,2.774,0,0.526,0.031,0.014,0.525,0.108,0.155,-1.496,
11,2.886,0,0.526,0.031,0.013,0.525,0.113,0.151,-1.499,
12,3.011,0,0.526,0.031,0.013,0.525,0.104,0.155,-1.499,
13,3.126,0,0.530,0.030,0.011,0.529,0.050,0.144,-1.493,
14,3.254,0,0.527,0.030,0.012,0.526,0.110,0.150,-1.503,
15,3.489,0,0.530,0.030,0.012,0.529,0.059,0.135,-1.494,
16,3.605,0,0.528,0.030,0.012,0.527,0.126,0.142,-1.506,
17,3.732,0,0.531,0.030,0.011,0.530,0.073,0.127,-1.495,
18,3.859,0,0.531,0.029,0.012,0.530,0.073,0.148,-1.501,
19,3.975,0,0.529,0.029,0.012,0.528,0.148,0.136,-1.511,
20,4.106,0,0.531,0.028,0.012,0.531,0.054,0.146,-1.499,
21,4.223,0,0.533,0.027,0.012,0.532,0.102,0.129,-1.509,
22,4.355,0,0.533,0.027,0.012,0.532,0.090,0.134,-1.506,
23,4.476,0,0.529,0.027,0.013,0.528,0.139,0.146,-1.515,
24,4.595,0,0.530,0.027,0.012,0.529,0.144,0.135,-1.516,
25,4.712,0,0.528,0.027,0.012,0.528,0.134,0.138,-1.514,
26,4.831,0,0.530,0.027,0.012,0.529,0.152,0.137,-1.517,
27,4.950,0,0.533,0.027,0.011,0.532,0.099,0.130,-1.509,
28,5.081,0,0.530,0.027,0.012,0.529,0.145,0.135,-1.515,
29,5.196,0,0.530,0.027,0.012,0.529,0.148,0.135,-1.515,
30,5.313,0,0.530,0.027,0.012,0.529,0.144,0.139,-1.515,
31,5.430,0,0.534,0.027,0.011,0.533,0.107,0.139,-1.514,
32,5.546,0,0.534,0.026,0.011,0.533,0.102,0.127,-1.513,
33,5.683,0,0.534,0.026,0.012,0.533,0.102,0.140,-1.515,
34,5.827,0,0.532,0.026,0.012,0.531,0.170,0.137,-1.525,
35,5.968,0,0.531,0.025,0.013,0.530,0.147,0.142,-1.521,
36,6.110,0,0.533,0.024,0.013,0.532,0.162,0.133,-1.525,
37,6.238,0,0.534,0.024,0.014,0.533,0.160,0.132,-1.525,
38,6.352,0,0.535,0.023,0.015,0.535,0.147,0.132,-1.524,
39,6.472,0,0.536,0.022,0.015,0.535,0.175,0.130,-1.530,
40,6.610,0,0.535,0.022,0.015,0.534,0.163,0.133,-1.528,
41,6.744,0,0.538,0.021,0.014,0.538,0.117,0.130,-1.522,
42,6.879,0,0.534,0.021,0.014,0.533,0.158,0.142,-1.530,
43,6.995,0,0.535,0.020,0.013,0.535,0.142,0.138,-1.528,
44,7.111,0,0.537,0.020,0.012,0.536,0.127,0.129,-1.524,
45,7.229,0,0.536,0.020,0.011,0.535,0.097,0.132,-1.519,
46,7.352,0,0.534,0.021,0.008,0.534,0.089,0.125,-1.514,
47,7.470,0,0.532,0.022,0.009,0.531,0.135,0.133,-1.523,
48,7.593,0,0.534,0.022,0.009,0.534,0.132,0.126,-1.524,
49,7.723,0,0.532,0.023,0.009,0.532,0.137,0.126,-1.524,
50,7.845,0,0.534,0.022,0.008,0.534,0.056,0.131,-1.512,
51,7.962,0,0.530,0.015,-0.002,0.530,0.054,0.110,-1.561,
52,8.073,0,0.520,0.005,-0.014,0.520,0.011,0.098,-1.612,
53,8.196,0,0.515,-0.000,-0.026,0.514,-0.009,0.092,-1.639,
54,8.313,0,0.514,0.000,-0.027,0.513,0.029,0.077,-1.643,
55,8.440,0,0.518,-0.001,-0.027,0.518,0.098,0.053,-1.652,
56,8.561,0,0.520,-0.001,-0.027,0.520,0.141,0.046,-1.651,
57,8.678,0,0.522,-0.002,-0.025,0.522,0.168,0.035,-1.648,
58,8.786,0,0.525,-0.005,-0.027,0.524,0.159,0.019,-1.643,
