Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.191,0,0.486,-0.012,-0.099,0.476,0.174,-0.545,-0.073,
1,1.397,0,0.510,0.013,-0.071,0.505,0.127,-0.352,0.047,
2,1.568,0,0.518,0.015,-0.070,0.513,0.081,-0.341,0.023,
3,1.682,0,0.524,0.018,-0.064,0.520,0.073,-0.277,0.023,
4,1.786,0,0.526,0.020,-0.061,0.522,0.055,-0.245,0.018,
5,1.899,0,0.529,0.021,-0.055,0.525,0.039,-0.259,0.021,
6,2.006,0,0.528,0.022,-0.048,0.525,0.064,-0.238,0.032,
7,2.116,0,0.528,0.025,-0.038,0.526,0.063,-0.213,0.045,
8,2.270,0,0.529,0.024,-0.038,0.527,0.068,-0.210,0.046,
9,2.426,0,0.530,0.024,-0.039,0.528,0.060,-0.204,0.036,
10,2.577,0,0.530,0.024,-0.038,0.528,0.056,-0.200,0.034,
11,2.691,0,0.529,0.025,-0.038,0.528,0.052,-0.206,0.036,
12,2.797,0,0.527,0.025,-0.038,0.526,0.076,-0.197,0.041,
13,2.906,0,0.527,0.026,-0.037,0.525,0.065,-0.200,0.041,
14,3.023,0,0.526,0.026,-0.037,0.524,0.066,-0.190,0.043,
15,3.137,0,0.525,0.027,-0.037,0.523,0.078,-0.195,0.045,
16,3.251,0,0.526,0.026,-0.036,0.524,0.059,-0.189,0.041,
17,3.363,0,0.526,0.026,-0.037,0.524,0.063,-0.190,0.043,
18,3.481,0,0.525,0.026,-0.037,0.523,0.063,-0.187,0.042,
19,3.597,0,0.524,0.026,-0.038,0.522,0.075,-0.192,0.045,
20,3.711,0,0.525,0.027,-0.037,0.523,0.075,-0.192,0.046,
21,3.824,0,0.526,0.027,-0.037,0.524,0.057,-0.191,0.043,
22,3.933,0,0.526,0.027,-0.037,0.524,0.059,-0.191,0.044,
23,4.044,0,0.525,0.026,-0.039,0.523,0.068,-0.195,0.045,
24,4.153,0,0.525,0.027,-0.039,0.523,0.066,-0.195,0.047,
25,4.263,0,0.525,0.028,-0.038,0.523,0.063,-0.193,0.049,
26,4.373,0,0.525,0.029,-0.038,0.522,0.070,-0.193,0.053,
27,4.492,0,0.524,0.029,-0.038,0.522,0.061,-0.186,0.053,
28,4.598,0,0.524,0.029,-0.038,0.522,0.067,-0.191,0.056,
29,4.707,0,0.524,0.030,-0.037,0.522,0.067,-0.192,0.059,
30,4.816,0,0.524,0.030,-0.037,0.522,0.064,-0.190,0.060,
31,4.928,0,0.524,0.030,-0.037,0.522,0.065,-0.189,0.061,
32,5.042,0,0.525,0.031,-0.037,0.522,0.062,-0.188,0.062,
33,5.146,0,0.524,0.032,-0.037,0.522,0.055,-0.185,0.063,
