Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.801,0,0.501,0.022,-0.024,0.500,-0.363,-0.095,1.604,
1,1.915,0,0.507,0.004,-0.027,0.506,-0.328,-0.061,1.583,
2,2.036,0,0.509,0.001,-0.027,0.508,-0.326,-0.077,1.578,
3,2.160,0,0.506,0.001,-0.026,0.506,-0.328,-0.091,1.579,
4,2.283,0,0.505,0.001,-0.025,0.505,-0.310,-0.096,1.582,
5,2.412,0,0.504,0.003,-0.024,0.504,-0.306,-0.098,1.587,
6,2.530,0,0.502,0.004,-0.025,0.501,-0.285,-0.103,1.595,
7,2.651,0,0.501,0.004,-0.026,0.501,-0.283,-0.109,1.590,
8,2.786,0,0.502,0.005,-0.026,0.502,-0.204,-0.067,1.605,
9,2.904,0,0.500,0.005,-0.025,0.499,-0.277,-0.112,1.590,
10,3.029,0,0.500,0.005,-0.024,0.499,-0.273,-0.111,1.592,
11,3.142,0,0.496,0.008,-0.027,0.495,-0.276,-0.116,1.595,
12,3.256,0,0.492,0.007,-0.028,0.491,-0.270,-0.123,1.602,
13,4.258,0,0.484,0.013,-0.037,0.483,-0.070,-0.193,1.766,
14,4.383,0,0.488,0.014,-0.038,0.487,-0.086,-0.146,1.779,
15,4.502,0,0.494,0.013,-0.041,0.492,-0.125,-0.114,1.768,
16,4.628,0,0.495,0.014,-0.041,0.493,-0.143,-0.139,1.767,
17,4.740,0,0.492,0.015,-0.041,0.490,-0.164,-0.185,1.769,
18,4.947,0,0.491,0.016,-0.041,0.489,-0.175,-0.197,1.768,
19,5.070,0,0.491,0.016,-0.041,0.489,-0.173,-0.201,1.768,
20,5.179,0,0.491,0.018,-0.042,0.489,-0.173,-0.204,1.770,
21,5.306,0,0.491,0.018,-0.043,0.489,-0.169,-0.203,1.771,
22,5.426,0,0.490,0.017,-0.043,0.487,-0.168,-0.204,1.771,
23,5.547,0,0.487,0.017,-0.044,0.485,-0.154,-0.205,1.769,
24,5.664,0,0.487,0.018,-0.045,0.484,-0.155,-0.207,1.771,
25,5.788,0,0.487,0.019,-0.045,0.484,-0.152,-0.207,1.775,
