Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,8.800,0,1.205,0.023,-0.233,1.182,0.001,-0.268,0.027,
1,8.920,0,1.217,0.026,-0.229,1.195,-0.021,-0.255,-0.019,
2,9.036,0,1.248,0.037,-0.204,1.230,-0.001,-0.240,-0.005,
3,9.154,0,1.272,0.050,-0.175,1.259,0.023,-0.209,0.009,
4,9.280,0,1.282,0.050,-0.165,1.270,0.026,-0.191,0.004,
5,9.409,0,1.290,0.051,-0.162,1.279,0.019,-0.189,0.001,
6,9.538,0,1.298,0.051,-0.159,1.287,0.018,-0.183,0.004,
7,9.797,0,1.303,0.047,-0.161,1.292,0.015,-0.177,0.001,
8,9.930,0,1.304,0.046,-0.163,1.293,0.014,-0.175,0.003,
9,10.057,0,1.305,0.043,-0.164,1.294,0.001,-0.176,-0.000,
10,10.181,0,1.304,0.042,-0.164,1.293,-0.000,-0.178,-0.002,
11,10.298,0,1.304,0.041,-0.165,1.293,0.004,-0.179,-0.004,
12,10.440,0,1.305,0.040,-0.167,1.293,-0.004,-0.179,-0.007,
13,10.577,0,1.305,0.039,-0.167,1.293,-0.004,-0.185,-0.012,
14,10.706,0,1.305,0.039,-0.167,1.294,-0.004,-0.185,-0.012,
15,10.839,0,1.305,0.038,-0.167,1.294,-0.003,-0.185,-0.013,
16,10.962,0,1.305,0.036,-0.167,1.294,-0.008,-0.183,-0.015,
17,11.095,0,1.306,0.034,-0.167,1.295,-0.008,-0.181,-0.015,
18,11.248,0,1.305,0.038,-0.168,1.294,0.043,-0.203,-0.015,
19,11.384,0,1.282,0.052,-0.149,1.272,0.234,-0.208,0.017,
20,11.513,0,1.263,0.066,-0.137,1.254,0.281,-0.220,0.042,
21,11.653,0,1.273,0.069,-0.129,1.264,0.233,-0.246,0.026,
22,11.793,0,1.272,0.070,-0.121,1.265,0.239,-0.248,0.026,
23,11.925,0,1.265,0.051,-0.119,1.258,0.246,-0.231,0.020,
24,12.072,0,1.265,0.037,-0.126,1.258,0.239,-0.233,-0.008,
25,12.209,0,1.254,0.032,-0.127,1.247,0.260,-0.217,-0.011,
26,12.346,0,1.251,0.011,-0.131,1.244,0.260,-0.211,-0.020,
27,12.474,0,1.265,0.014,-0.131,1.259,0.243,-0.228,-0.027,
28,12.629,0,1.262,0.025,-0.131,1.255,0.265,-0.216,-0.021,
29,12.763,0,1.255,0.026,-0.135,1.248,0.254,-0.213,-0.019,
30,12.915,0,1.241,0.021,-0.139,1.233,0.256,-0.200,-0.017,
31,13.083,0,1.240,0.014,-0.143,1.232,0.274,-0.199,-0.022,
32,13.239,0,1.255,0.013,-0.141,1.247,0.251,-0.208,-0.024,
33,13.394,0,1.259,0.011,-0.141,1.251,0.249,-0.214,-0.031,
34,13.534,0,1.251,0.010,-0.140,1.243,0.286,-0.206,-0.029,
35,13.658,0,1.245,0.000,-0.145,1.236,0.261,-0.193,-0.035,
36,13.786,0,1.244,-0.001,-0.145,1.236,0.274,-0.201,-0.033,
37,13.925,0,1.240,0.001,-0.150,1.231,0.290,-0.184,-0.030,
38,14.069,0,1.247,-0.012,-0.147,1.238,0.289,-0.190,-0.044,
39,14.194,0,1.249,-0.015,-0.146,1.240,0.281,-0.185,-0.050,
40,14.336,0,1.241,-0.022,-0.148,1.232,0.309,-0.180,-0.054,
41,14.471,0,1.239,-0.020,-0.150,1.229,0.287,-0.182,-0.056,
42,14.608,0,1.230,-0.011,-0.155,1.221,0.306,-0.177,-0.051,
43,14.749,0,1.236,0.001,-0.153,1.226,0.301,-0.187,-0.040,
44,14.876,0,1.237,0.003,-0.155,1.227,0.295,-0.178,-0.039,
45,15.013,0,1.232,-0.004,-0.156,1.222,0.309,-0.174,-0.039,
46,15.149,0,1.229,-0.011,-0.158,1.219,0.292,-0.172,-0.046,
47,15.290,0,1.225,-0.012,-0.157,1.215,0.319,-0.168,-0.045,
48,15.437,0,1.225,-0.014,-0.158,1.215,0.305,-0.169,-0.050,
49,15.579,0,1.223,-0.014,-0.159,1.213,0.311,-0.165,-0.050,
50,15.704,0,1.220,-0.014,-0.161,1.210,0.317,-0.164,-0.049,
51,15.843,0,1.219,-0.014,-0.162,1.208,0.311,-0.163,-0.051,
52,15.987,0,1.215,-0.014,-0.161,1.204,0.327,-0.161,-0.050,
53,16.142,0,1.216,-0.015,-0.162,1.205,0.315,-0.159,-0.052,
54,16.277,0,1.216,-0.015,-0.162,1.205,0.313,-0.162,-0.053,
55,16.471,0,1.214,-0.013,-0.161,1.203,0.323,-0.159,-0.051,
56,16.679,0,1.213,-0.012,-0.163,1.202,0.311,-0.159,-0.054,
57,16.867,0,1.211,-0.009,-0.162,1.200,0.321,-0.157,-0.053,
58,17.072,0,1.211,-0.011,-0.161,1.201,0.316,-0.156,-0.055,
