Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
13.101,4.133,1.216,3.048,1.381,174.233,-0.006,-0.005,0.008,142.086,-1.680,
13.219,4.133,1.216,3.097,1.480,174.166,-0.002,-0.001,0.002,164.035,-0.565,
13.341,4.133,1.215,2.957,1.454,174.063,-0.001,-0.001,0.002,136.343,-0.845,
13.456,4.133,1.215,3.111,1.363,174.086,-0.001,-0.000,0.001,173.365,0.197,
13.575,4.133,1.215,2.981,1.585,174.065,-0.001,0.000,0.001,74.497,-0.179,
13.695,4.133,1.215,3.008,1.489,174.056,0.000,-0.001,0.001,188.774,-0.074,
13.817,4.133,1.215,2.852,1.606,174.019,-0.001,-0.000,0.001,159.031,-0.300,
13.937,4.132,1.215,3.083,1.499,174.051,-0.001,-0.000,0.001,177.602,0.270,
14.048,4.132,1.215,3.329,1.104,174.092,-0.001,-0.001,0.002,153.914,0.365,
14.166,4.132,1.215,3.160,1.161,174.045,0.000,-0.001,0.001,199.373,-0.402,
14.272,4.132,1.215,2.630,1.616,174.058,-0.006,0.000,0.006,86.280,0.128,
14.394,4.132,1.215,2.349,1.798,174.040,-0.000,-0.000,0.000,168.074,-0.149,
14.518,4.131,1.215,2.411,1.861,174.103,-0.003,0.000,0.003,82.306,0.507,
14.638,4.131,1.215,2.129,2.439,174.092,-0.001,-0.001,0.002,154.874,-0.091,
14.763,4.130,1.215,1.240,4.576,174.503,-0.011,0.000,0.011,89.191,3.298,
14.877,4.129,1.215,0.757,4.705,174.830,-0.009,-0.002,0.009,165.849,2.848,
15.006,4.128,1.214,2.175,7.156,174.635,-0.008,-0.008,0.011,132.670,-1.513,
15.125,4.128,1.214,2.261,6.003,174.698,0.003,0.001,0.003,342.295,0.525,
15.257,4.129,1.214,2.312,6.086,174.636,0.007,0.003,0.007,338.745,-0.463,
15.370,4.129,1.215,2.547,5.659,174.706,0.002,0.003,0.003,302.749,0.616,
15.485,4.130,1.215,2.772,5.839,174.829,0.008,0.005,0.009,325.433,1.067,
15.617,4.130,1.215,2.765,5.894,174.895,0.002,0.001,0.003,330.095,0.509,
15.735,4.131,1.215,2.905,5.526,174.831,0.003,-0.002,0.004,233.107,-0.545,
15.857,4.130,1.215,2.528,5.623,174.607,-0.002,-0.003,0.004,120.388,-1.827,
15.978,4.130,1.215,2.355,5.790,174.536,-0.002,-0.001,0.002,161.906,-0.589,
16.096,4.129,1.215,2.093,5.440,174.432,-0.005,0.000,0.005,89.143,-0.885,
16.221,4.129,1.215,1.908,5.073,174.349,-0.001,-0.000,0.001,175.167,-0.665,
16.337,4.130,1.215,1.496,4.374,174.176,0.003,0.001,0.003,350.152,-1.497,
16.449,4.130,1.215,1.412,4.688,174.065,0.005,0.000,0.005,355.834,-0.984,
16.560,4.131,1.215,1.277,4.272,174.095,0.004,0.000,0.004,355.412,0.279,
16.687,4.131,1.215,1.111,4.233,174.033,0.002,0.000,0.002,356.843,-0.496,
16.804,4.131,1.215,1.094,3.762,173.852,0.002,-0.000,0.002,263.857,-1.544,
16.920,4.131,1.215,0.776,3.747,173.828,-0.001,-0.001,0.002,136.579,-0.211,
17.035,4.130,1.214,1.349,3.400,173.805,-0.014,-0.008,0.016,150.006,-0.200,
17.151,4.127,1.212,-0.309,3.287,173.788,-0.022,-0.017,0.028,141.987,-0.147,
