Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,0.276,0,0.474,0.033,-0.064,0.469,-0.095,0.069,-3.111,
1,0.355,0,0.476,0.034,-0.063,0.470,-0.131,0.097,3.141,
2,0.434,0,0.478,0.034,-0.063,0.473,-0.138,0.121,3.104,
3,0.550,0,0.485,0.034,-0.063,0.480,-0.117,0.154,3.079,
4,0.710,0,0.490,0.030,-0.062,0.485,-0.087,0.061,3.055,
5,0.893,0,0.485,0.027,-0.059,0.481,-0.058,0.021,3.067,
6,1.069,0,0.487,0.024,-0.057,0.483,-0.090,0.218,3.101,
7,1.232,0,0.488,0.024,-0.057,0.484,-0.056,0.227,3.103,
8,1.352,0,0.489,0.025,-0.057,0.485,-0.063,0.133,3.093,
9,1.477,0,0.494,0.024,-0.053,0.491,-0.058,0.167,3.106,
10,1.612,0,0.497,0.025,-0.042,0.494,-0.077,0.160,-3.126,
11,1.733,0,0.502,0.009,-0.047,0.499,-0.041,0.123,-3.085,
12,2.121,0,0.508,0.005,-0.045,0.506,-0.222,0.113,-2.609,
13,2.238,0,0.495,0.002,-0.033,0.494,0.055,0.083,-2.612,
14,2.361,0,0.478,0.026,-0.040,0.475,0.190,0.050,-2.352,
15,3.725,0,0.535,0.037,-0.061,0.530,0.292,0.259,-2.311,
16,3.968,0,0.539,0.030,-0.072,0.534,0.067,0.187,-2.888,
17,4.091,0,0.542,0.021,-0.076,0.537,-0.016,0.144,-3.047,
18,4.226,0,0.545,0.001,-0.054,0.542,0.165,0.370,3.075,
19,4.370,0,0.541,-0.013,-0.040,0.539,0.150,0.371,3.008,
20,4.495,0,0.533,-0.011,-0.040,0.531,0.177,0.351,3.034,
21,4.629,0,0.548,-0.004,-0.039,0.547,-0.038,0.213,3.066,
22,4.757,0,0.546,0.006,-0.028,0.546,-0.090,0.159,3.109,
23,4.900,0,0.544,0.008,-0.028,0.544,-0.073,0.152,3.114,
24,5.027,0,0.542,0.008,-0.026,0.541,-0.079,0.143,3.113,
25,5.151,0,0.542,0.008,-0.025,0.541,-0.078,0.146,3.113,
26,5.282,0,0.542,0.009,-0.024,0.542,-0.073,0.148,3.112,
27,5.404,0,0.543,0.009,-0.025,0.542,-0.063,0.144,3.112,
28,5.532,0,0.543,0.009,-0.024,0.542,-0.065,0.144,3.113,
29,5.657,0,0.542,0.010,-0.023,0.541,-0.060,0.134,3.120,
30,5.778,0,0.541,0.010,-0.023,0.540,-0.053,0.125,3.135,
31,5.913,0,0.536,0.008,-0.023,0.535,-0.060,0.129,-3.083,
32,6.038,0,0.528,0.008,-0.029,0.527,-0.006,0.109,-2.897,
33,6.276,0,0.524,0.013,-0.062,0.520,0.151,0.040,-2.453,
34,6.389,0,0.521,0.022,-0.049,0.519,0.125,-0.033,-2.260,
35,6.504,0,0.528,0.030,-0.040,0.525,0.177,-0.011,-2.052,
36,6.643,0,0.528,0.027,-0.041,0.526,0.165,-0.041,-1.884,
37,6.775,0,0.524,0.029,-0.041,0.522,0.149,-0.058,-1.811,
38,6.909,0,0.516,0.033,-0.041,0.514,0.067,-0.040,-1.727,
39,7.059,0,0.511,0.037,-0.040,0.508,0.036,-0.001,-1.707,
40,7.179,0,0.511,0.039,-0.040,0.508,0.046,0.039,-1.708,
41,7.300,0,0.513,0.041,-0.040,0.510,0.060,0.017,-1.703,
42,7.435,0,0.513,0.041,-0.041,0.510,0.055,0.020,-1.702,
43,7.561,0,0.515,0.042,-0.042,0.511,0.063,0.020,-1.701,
44,7.683,0,0.514,0.043,-0.041,0.510,0.058,0.023,-1.698,
45,7.804,0,0.514,0.041,-0.041,0.510,0.059,0.021,-1.701,
46,7.948,0,0.513,0.041,-0.041,0.510,0.057,0.022,-1.702,
47,8.070,0,0.513,0.041,-0.041,0.510,0.061,0.026,-1.702,
48,8.190,0,0.513,0.041,-0.042,0.510,0.059,0.019,-1.700,
49,8.314,0,0.514,0.042,-0.042,0.510,0.057,0.020,-1.699,
50,8.443,0,0.514,0.042,-0.042,0.511,0.064,0.027,-1.700,
51,8.566,0,0.514,0.042,-0.042,0.511,0.064,0.027,-1.699,
52,8.684,0,0.513,0.041,-0.042,0.510,0.063,0.024,-1.700,
53,8.791,0,0.514,0.040,-0.042,0.510,0.066,0.021,-1.703,
54,8.903,0,0.513,0.040,-0.042,0.510,0.085,0.024,-1.704,
55,9.019,0,0.513,0.039,-0.042,0.510,0.065,0.025,-1.704,
56,9.136,0,0.513,0.040,-0.042,0.510,0.067,0.021,-1.704,
57,9.259,0,0.514,0.040,-0.041,0.510,0.062,0.019,-1.700,
58,9.380,0,0.515,0.040,-0.042,0.512,0.078,0.027,-1.701,
59,9.501,0,0.514,0.041,-0.042,0.510,0.069,-0.002,-1.698,
60,9.626,0,0.514,0.041,-0.042,0.511,0.076,0.006,-1.699,
61,9.751,0,0.514,0.042,-0.041,0.510,0.063,0.023,-1.700,
62,9.867,0,0.516,0.046,-0.042,0.512,0.091,0.034,-1.696,
63,9.987,0,0.512,0.053,-0.040,0.508,0.079,0.042,-1.680,
64,10.109,0,0.513,0.059,-0.040,0.508,0.076,0.048,-1.673,
65,10.233,0,0.514,0.076,-0.034,0.507,0.209,0.016,-1.592,
66,10.350,0,0.509,0.078,-0.032,0.502,0.241,-0.003,-1.545,
67,10.468,0,0.504,0.088,-0.035,0.495,0.347,-0.037,-1.464,
68,10.696,0,0.480,0.089,-0.038,0.470,0.190,-0.141,-1.449,
69,10.825,0,0.481,0.091,-0.036,0.471,0.157,-0.097,-1.450,
70,10.943,0,0.485,0.095,-0.037,0.474,0.154,-0.146,-1.440,
71,11.072,0,0.489,0.101,-0.035,0.477,0.313,-0.084,-1.424,
72,11.198,0,0.496,0.104,-0.036,0.484,0.227,-0.122,-1.426,
73,11.317,0,0.497,0.103,-0.034,0.485,0.241,-0.064,-1.435,
74,11.439,0,0.496,0.098,-0.034,0.485,0.180,-0.038,-1.454,
75,11.555,0,0.502,0.104,-0.033,0.490,0.185,-0.035,-1.449,
76,11.684,0,0.509,0.107,-0.033,0.496,0.229,-0.057,-1.443,
77,11.806,0,0.513,0.102,-0.034,0.501,0.289,-0.052,-1.447,
78,11.940,0,0.518,0.101,-0.036,0.507,0.315,-0.060,-1.453,
79,12.208,0,0.522,0.096,-0.039,0.512,0.411,0.039,-1.606,
