Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
4.117,4.100,1.206,-10.597,-9.538,177.473,0.996,0.293,1.038,343.614,43.106,
4.229,4.107,1.198,8.287,11.220,179.668,0.058,-0.073,0.093,218.440,19.586,
4.343,4.110,1.196,5.089,6.370,179.589,0.024,-0.012,0.027,242.696,-0.694,
4.494,4.110,1.196,4.754,5.771,179.499,0.004,-0.000,0.004,264.924,-0.596,
4.610,4.109,1.198,3.005,4.746,178.917,-0.013,0.020,0.024,32.566,-5.046,
4.727,4.108,1.199,3.362,4.600,178.566,-0.008,0.008,0.011,44.578,-2.981,
4.850,4.107,1.201,2.206,2.874,178.319,-0.009,0.013,0.016,33.433,-2.011,
4.971,4.108,1.201,1.999,2.564,178.632,0.008,-0.004,0.008,243.641,2.599,
5.088,4.108,1.198,-3.845,-2.056,179.340,0.006,-0.021,0.022,196.683,6.019,
5.206,4.107,1.198,-4.699,-3.013,179.173,-0.011,-0.004,0.012,160.809,-1.415,
5.331,4.106,1.199,-4.240,-2.592,178.775,-0.009,0.009,0.013,46.086,-3.196,
5.451,4.105,1.201,-3.272,-3.213,177.972,-0.005,0.015,0.016,19.871,-6.707,
5.572,4.105,1.201,-3.965,-3.826,177.951,-0.002,-0.000,0.002,172.170,-0.173,
5.688,4.105,1.200,-4.094,-3.927,177.924,0.002,-0.002,0.003,227.961,-0.228,
5.812,4.105,1.200,-4.010,-3.916,178.009,0.002,-0.004,0.005,207.931,0.687,
5.924,4.105,1.200,-3.514,-3.935,177.966,-0.002,-0.002,0.003,147.651,-0.383,
6.045,4.105,1.199,-3.550,-4.062,178.011,0.002,-0.005,0.005,202.597,0.374,
6.172,4.106,1.198,-2.950,-3.177,178.214,0.007,-0.005,0.008,231.507,1.597,
6.296,4.104,1.195,-3.661,-2.698,178.067,-0.021,-0.028,0.035,126.197,-1.192,
6.405,4.100,1.184,3.086,6.277,178.377,-0.030,-0.099,0.104,106.996,2.837,
6.518,4.107,1.159,5.328,17.592,179.276,0.059,-0.226,0.234,194.643,7.999,
6.637,4.107,1.159,9.910,18.142,178.391,-0.003,0.000,0.003,89.251,-7.395,
6.766,4.109,1.159,5.889,16.188,178.999,0.018,0.006,0.019,342.603,4.717,
6.893,4.109,1.163,2.888,11.802,179.089,0.001,0.030,0.030,271.028,0.706,
7.008,4.108,1.180,5.311,11.189,177.608,-0.012,0.146,0.147,4.688,-12.880,
7.133,4.105,1.186,5.088,9.971,176.947,-0.023,0.049,0.054,25.604,-5.304,
7.270,4.103,1.192,5.154,9.440,176.210,-0.014,0.042,0.044,18.226,-5.347,
7.387,4.103,1.192,4.812,8.479,176.071,0.003,0.005,0.006,302.405,-1.196,
7.506,4.103,1.193,4.832,8.502,176.029,-0.005,0.003,0.006,58.538,-0.359,
7.641,4.102,1.192,5.115,8.785,175.906,-0.004,-0.002,0.005,154.701,-0.914,
7.899,4.100,1.193,4.983,8.582,175.666,-0.007,0.002,0.007,76.241,-0.929,
8.014,4.100,1.193,5.064,8.830,175.649,-0.000,0.001,0.001,14.435,-0.148,
8.130,4.100,1.193,5.058,8.769,175.569,-0.002,0.002,0.003,49.422,-0.686,
8.248,4.100,1.193,5.193,8.854,175.589,0.001,-0.001,0.002,224.127,0.167,
8.373,4.101,1.193,5.271,8.932,175.643,0.002,-0.002,0.003,229.381,0.433,
8.492,4.101,1.193,5.331,9.023,175.626,-0.000,0.001,0.001,15.838,-0.144,
8.607,4.101,1.193,5.396,9.119,175.702,0.001,-0.002,0.003,209.404,0.660,
8.725,4.101,1.192,5.874,9.508,175.688,0.001,-0.001,0.001,220.406,-0.115,
8.855,4.101,1.192,5.838,9.442,175.708,0.000,-0.000,0.001,234.054,0.155,
8.978,4.101,1.192,6.013,9.585,175.665,-0.002,-0.000,0.002,176.386,-0.348,
9.113,4.101,1.193,6.078,9.802,175.682,0.000,0.001,0.001,275.189,0.124,
9.230,4.101,1.192,5.718,9.453,175.735,0.000,-0.001,0.001,202.092,0.456,
9.354,4.100,1.193,5.631,9.317,175.680,-0.002,0.001,0.003,55.775,-0.443,
9.481,4.101,1.193,5.611,9.196,175.647,0.001,-0.001,0.001,241.061,-0.265,
9.597,4.101,1.193,5.641,9.327,175.648,0.001,0.001,0.002,293.754,0.007,
9.718,4.101,1.192,5.391,9.018,175.665,-0.001,-0.002,0.002,120.145,0.144,
9.838,4.101,1.192,5.454,9.046,175.648,0.000,-0.004,0.004,184.625,-0.142,
9.956,4.101,1.192,5.461,8.925,175.694,0.000,-0.003,0.003,182.047,0.385,
10.068,4.100,1.192,5.646,9.876,175.648,-0.004,0.005,0.006,42.362,-0.411,
10.193,4.100,1.192,5.526,9.093,175.659,0.003,-0.002,0.003,234.333,0.089,
10.314,4.100,1.192,5.563,9.128,175.641,-0.000,0.001,0.001,20.252,-0.142,
10.434,4.100,1.192,5.443,9.004,175.618,-0.003,-0.000,0.003,173.249,-0.194,
10.557,4.100,1.192,5.375,8.970,175.624,-0.002,-0.000,0.002,172.673,0.045,
10.676,4.100,1.192,5.572,9.132,175.632,0.001,-0.001,0.002,223.290,0.070,
10.794,4.100,1.192,5.449,9.041,175.600,-0.002,0.001,0.002,58.402,-0.268,
10.927,4.100,1.192,5.402,9.044,175.638,0.002,-0.000,0.002,257.161,0.285,
11.047,4.100,1.192,5.293,8.798,175.677,0.001,-0.002,0.002,197.042,0.323,
11.168,4.100,1.191,5.336,8.817,175.689,0.001,-0.001,0.001,218.656,0.096,
11.297,4.100,1.191,5.454,8.877,175.728,-0.000,-0.002,0.002,94.483,0.309,
11.419,4.099,1.191,7.803,9.697,175.249,-0.006,0.001,0.006,77.281,-3.918,
