Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,2.688,0,0.483,0.027,-0.063,0.478,-0.069,-0.158,-0.177,
1,2.810,0,0.507,0.021,-0.070,0.502,-0.232,-0.175,-0.148,
2,2.915,0,0.512,0.014,-0.071,0.507,-0.218,-0.154,-0.135,
3,3.034,0,0.508,0.012,-0.067,0.504,-0.127,-0.152,-0.095,
4,3.141,0,0.499,0.012,-0.066,0.495,0.013,-0.131,-0.053,
5,3.254,0,0.489,0.010,-0.064,0.485,0.010,-0.133,-0.019,
6,3.361,0,0.490,0.005,-0.062,0.486,0.023,-0.123,-0.011,
7,3.468,0,0.492,0.003,-0.062,0.488,0.010,-0.119,-0.003,
8,3.578,0,0.494,-0.000,-0.058,0.491,0.036,-0.122,-0.003,
9,3.691,0,0.496,-0.003,-0.056,0.493,0.041,-0.123,-0.019,
10,3.800,0,0.495,-0.004,-0.056,0.492,0.042,-0.108,-0.015,
11,3.924,0,0.495,-0.004,-0.056,0.492,0.044,-0.107,-0.011,
12,4.030,0,0.493,-0.005,-0.056,0.490,0.047,-0.104,-0.009,
13,4.136,0,0.496,-0.004,-0.057,0.492,0.025,-0.133,-0.006,
14,4.236,0,0.496,-0.007,-0.053,0.494,-0.026,-0.161,-0.036,
15,4.353,0,0.498,-0.007,-0.051,0.495,-0.052,-0.197,-0.044,
16,4.466,0,0.500,-0.002,-0.052,0.497,-0.022,-0.243,-0.041,
17,4.575,0,0.500,-0.002,-0.053,0.497,0.051,-0.228,-0.038,
18,4.708,0,0.503,-0.001,-0.054,0.500,0.097,-0.277,-0.037,
19,4.820,0,0.502,0.001,-0.054,0.500,0.080,-0.269,-0.050,
20,4.934,0,0.500,0.001,-0.054,0.497,0.053,-0.235,-0.054,
21,5.056,0,0.498,0.002,-0.054,0.495,0.035,-0.225,-0.058,
22,5.166,0,0.498,0.002,-0.053,0.495,0.024,-0.217,-0.059,
23,5.277,0,0.494,0.011,-0.045,0.492,0.033,-0.189,-0.010,
24,5.390,0,0.496,0.017,-0.042,0.494,0.019,-0.189,0.015,
25,5.497,0,0.495,0.017,-0.041,0.493,0.033,-0.182,0.022,
26,5.608,0,0.498,0.017,-0.042,0.496,0.020,-0.187,0.019,
27,5.715,0,0.497,0.017,-0.041,0.495,0.017,-0.175,0.021,
28,5.825,0,0.497,0.018,-0.041,0.495,0.014,-0.177,0.021,
29,5.944,0,0.497,0.018,-0.041,0.495,0.012,-0.172,0.022,
