Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
8.407,4.092,1.247,2.976,-15.732,2.105,-0.005,-0.004,0.006,139.439,2.952,
8.515,4.093,1.247,1.594,-15.349,1.770,0.004,0.002,0.005,335.563,-3.091,
8.629,4.093,1.247,1.768,-15.474,1.806,0.005,0.000,0.005,358.451,0.315,
8.766,4.094,1.247,1.667,-15.312,1.789,0.004,0.000,0.004,357.525,-0.118,
8.878,4.094,1.247,1.608,-15.234,1.749,0.005,0.000,0.005,355.053,-0.356,
8.993,4.095,1.247,1.586,-15.270,1.788,0.003,-0.001,0.003,253.085,0.334,
9.102,4.095,1.247,1.787,-15.221,1.845,-0.001,-0.001,0.001,133.229,0.529,
9.217,4.094,1.246,1.679,-15.416,1.969,-0.003,-0.006,0.007,113.745,1.077,
9.331,4.093,1.247,1.529,-14.991,2.034,-0.007,0.005,0.009,57.164,0.566,
9.440,4.092,1.247,1.392,-14.743,2.112,-0.011,0.006,0.012,59.455,0.721,
9.550,4.091,1.247,2.039,-15.022,2.385,-0.008,-0.003,0.009,160.133,2.480,
9.670,4.090,1.247,2.437,-15.251,2.560,-0.008,-0.002,0.008,164.533,1.456,
9.779,4.090,1.247,1.892,-14.931,2.479,-0.007,0.004,0.008,62.436,-0.747,
9.897,4.089,1.247,1.773,-14.841,2.547,-0.003,-0.001,0.003,165.709,0.576,
10.012,4.089,1.247,2.330,-15.158,2.744,-0.002,-0.001,0.002,142.969,1.714,
10.127,4.089,1.247,2.250,-15.100,2.788,-0.003,0.000,0.003,85.347,0.390,
10.236,4.089,1.247,2.358,-15.084,2.872,-0.002,0.001,0.002,63.819,0.767,
10.367,4.088,1.247,2.502,-15.010,2.904,-0.001,-0.001,0.001,152.656,0.239,
10.474,4.088,1.247,2.469,-14.985,2.968,-0.003,-0.002,0.004,150.408,0.598,
10.586,4.088,1.247,2.627,-15.008,3.002,-0.001,0.000,0.001,69.924,0.304,
10.700,4.088,1.247,2.660,-14.962,3.034,-0.001,-0.000,0.001,175.729,0.287,
10.804,4.088,1.247,2.669,-14.799,3.032,-0.001,0.002,0.003,13.733,-0.026,
10.918,4.088,1.247,2.765,-14.920,3.144,-0.002,-0.002,0.003,142.121,0.987,
11.048,4.088,1.247,2.797,-14.762,3.118,0.001,0.003,0.003,291.638,-0.197,
11.153,4.087,1.247,2.611,-14.884,3.134,-0.003,-0.003,0.004,142.450,0.154,
11.266,4.087,1.246,2.792,-14.821,3.172,0.000,-0.005,0.005,184.854,0.333,
11.382,4.087,1.246,2.970,-15.145,3.194,-0.000,-0.004,0.004,92.374,0.195,
11.497,4.086,1.245,2.634,-14.943,3.208,-0.008,-0.006,0.010,142.021,0.115,
11.605,4.086,1.245,3.028,-14.901,3.326,-0.002,-0.006,0.007,109.547,1.092,
11.715,4.087,1.244,3.566,-15.283,3.432,0.006,-0.005,0.008,230.897,0.966,
11.827,4.088,1.244,3.123,-15.026,3.233,0.008,0.001,0.008,350.005,-1.784,
11.944,4.089,1.244,2.542,-14.855,3.006,0.009,0.003,0.010,345.158,-1.935,
12.048,4.090,1.244,2.780,-15.133,3.019,0.010,-0.002,0.010,255.787,0.124,
12.173,4.091,1.244,2.916,-15.278,3.008,0.006,-0.001,0.007,257.779,-0.091,
12.293,4.091,1.244,2.825,-15.181,3.018,0.004,-0.000,0.004,267.272,0.085,
12.403,4.091,1.244,2.405,-15.566,3.069,-0.005,0.001,0.005,83.804,0.466,
12.513,4.090,1.245,2.665,-15.290,3.152,-0.008,0.005,0.009,58.861,0.748,
12.628,4.088,1.244,2.697,-15.598,3.390,-0.017,-0.005,0.018,162.978,2.066,
12.743,4.086,1.244,3.468,-15.634,3.716,-0.018,-0.002,0.018,172.865,2.831,
12.856,4.085,1.244,2.686,-15.328,3.609,-0.005,0.005,0.007,44.342,-0.947,
12.970,4.085,1.245,2.729,-15.059,3.630,-0.001,0.002,0.002,30.528,0.184,
13.081,4.085,1.245,2.886,-15.303,3.625,0.003,0.003,0.004,322.169,-0.044,
13.203,4.085,1.245,3.225,-15.285,3.705,-0.000,-0.001,0.002,95.086,0.658,
13.321,4.086,1.245,2.849,-15.338,3.643,0.002,0.001,0.002,322.870,-0.529,
13.436,4.086,1.245,2.881,-15.114,3.602,0.000,0.004,0.004,273.944,-0.351,
13.546,4.085,1.245,2.884,-15.325,3.695,-0.003,-0.003,0.004,129.216,0.847,
13.664,4.085,1.245,3.249,-15.075,3.814,-0.003,0.001,0.003,62.403,1.016,
13.772,4.085,1.245,2.966,-15.125,3.836,-0.002,-0.000,0.002,168.227,0.198,
13.888,4.085,1.245,3.296,-15.137,4.002,-0.000,-0.004,0.004,95.794,1.429,
14.002,4.085,1.245,3.232,-15.168,3.979,0.003,0.000,0.003,359.730,-0.197,
14.119,4.085,1.244,3.245,-15.065,4.043,0.002,-0.003,0.004,215.411,0.546,
14.231,4.086,1.244,3.160,-15.246,4.054,0.002,-0.001,0.002,235.844,0.099,
14.346,4.085,1.244,3.398,-15.172,4.099,-0.003,-0.000,0.003,175.373,0.392,
14.466,4.085,1.244,3.223,-15.104,4.044,-0.004,0.001,0.004,71.059,-0.454,
14.580,4.084,1.244,3.282,-15.014,4.108,-0.003,-0.002,0.003,149.796,0.553,
14.691,4.084,1.243,3.198,-15.376,4.366,-0.000,-0.011,0.011,91.334,2.324,
14.805,4.085,1.243,3.298,-15.143,4.282,0.006,-0.000,0.006,266.731,-0.739,
14.921,4.086,1.243,2.977,-15.096,4.216,0.007,-0.000,0.007,269.446,-0.568,
15.036,4.088,1.242,3.447,-15.479,4.202,0.016,-0.007,0.017,247.467,-0.124,
15.152,4.088,1.242,3.174,-15.391,4.002,0.006,0.004,0.007,326.317,-1.718,
15.270,4.089,1.243,2.998,-15.270,3.840,0.005,0.002,0.005,335.716,-1.377,
15.383,4.089,1.242,2.985,-15.587,3.891,0.003,-0.005,0.006,206.570,0.457,
15.493,4.089,1.242,3.170,-15.392,3.943,-0.002,0.001,0.002,58.519,0.469,
15.620,4.089,1.243,2.768,-15.241,3.913,-0.003,0.003,0.005,45.669,-0.238,
15.734,4.088,1.243,3.086,-15.153,4.050,-0.009,0.001,0.009,85.048,1.197,
15.852,4.086,1.242,3.358,-15.389,4.301,-0.011,-0.005,0.012,155.246,2.128,
15.969,4.085,1.242,3.144,-14.850,4.467,-0.011,-0.000,0.011,179.088,1.428,
