Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.972,0,0.542,0.010,0.032,0.541,0.345,-0.139,-1.574,
1,2.099,0,0.543,0.018,0.049,0.540,0.126,-0.064,-1.583,
2,2.215,0,0.534,0.018,0.055,0.531,0.202,-0.079,-1.595,
3,2.339,0,0.533,0.020,0.057,0.530,0.158,-0.049,-1.595,
4,2.470,0,0.533,0.019,0.055,0.529,0.173,-0.044,-1.592,
5,2.593,0,0.535,0.017,0.054,0.532,0.177,-0.059,-1.601,
6,2.715,0,0.536,0.017,0.054,0.533,0.164,-0.053,-1.604,
7,2.849,0,0.535,0.016,0.055,0.532,0.167,-0.056,-1.605,
8,2.970,0,0.538,0.014,0.055,0.535,0.152,-0.072,-1.607,
9,3.091,0,0.538,0.013,0.055,0.535,0.157,-0.059,-1.612,
10,3.209,0,0.537,0.012,0.056,0.534,0.152,-0.053,-1.614,
11,3.331,0,0.537,0.012,0.056,0.534,0.148,-0.061,-1.611,
12,3.446,0,0.537,0.011,0.056,0.534,0.151,-0.066,-1.610,
13,3.569,0,0.537,0.011,0.057,0.534,0.124,-0.030,-1.618,
14,3.690,0,0.538,0.011,0.057,0.535,0.152,-0.065,-1.608,
15,3.809,0,0.538,0.011,0.058,0.535,0.147,-0.061,-1.607,
16,3.930,0,0.538,0.011,0.058,0.535,0.143,-0.053,-1.606,
17,4.057,0,0.538,0.011,0.058,0.535,0.149,-0.065,-1.604,
18,4.179,0,0.538,0.011,0.059,0.534,0.143,-0.064,-1.603,
19,4.311,0,0.537,0.011,0.058,0.534,0.141,-0.060,-1.603,
20,4.456,0,0.536,0.011,0.058,0.532,0.140,-0.051,-1.604,
21,4.576,0,0.536,0.012,0.058,0.533,0.144,-0.063,-1.602,
22,4.698,0,0.537,0.012,0.058,0.533,0.134,-0.056,-1.601,
23,4.813,0,0.537,0.012,0.058,0.533,0.142,-0.060,-1.601,
24,4.931,0,0.537,0.012,0.058,0.533,0.137,-0.068,-1.598,
25,5.052,0,0.538,0.012,0.059,0.535,0.141,-0.072,-1.598,
26,5.178,0,0.537,0.012,0.058,0.534,0.141,-0.062,-1.599,
27,5.302,0,0.535,0.011,0.055,0.532,0.133,-0.080,-1.601,
