Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
37,6.659,0,1.112,0.021,-0.151,1.102,-0.089,0.126,-3.028,
38,6.787,0,1.113,0.019,-0.150,1.102,-0.089,0.124,-3.032,
39,6.906,0,1.112,0.022,-0.153,1.102,-0.076,0.141,-3.028,
40,7.041,0,1.112,0.023,-0.153,1.101,-0.095,0.142,-3.024,
41,7.149,0,1.111,0.025,-0.154,1.100,-0.092,0.129,-3.021,
42,7.264,0,1.115,0.028,-0.156,1.104,-0.081,0.137,-3.021,
43,7.382,0,1.114,0.025,-0.154,1.102,-0.090,0.130,-3.022,
44,7.506,0,1.113,0.025,-0.154,1.102,-0.095,0.129,-3.022,
45,7.626,0,1.114,0.025,-0.154,1.103,-0.092,0.131,-3.022,
46,7.747,0,1.112,0.027,-0.155,1.101,-0.091,0.129,-3.021,
47,7.875,0,1.113,0.025,-0.154,1.102,-0.089,0.130,-3.023,
48,7.987,0,1.114,0.022,-0.153,1.103,-0.091,0.129,-3.027,
49,8.101,0,1.112,0.024,-0.154,1.101,-0.098,0.127,-3.024,
50,8.229,0,1.110,0.026,-0.155,1.099,-0.096,0.127,-3.022,
51,8.346,0,1.110,0.026,-0.155,1.098,-0.101,0.125,-3.021,
52,8.470,0,1.109,0.028,-0.155,1.098,-0.096,0.128,-3.019,
53,8.585,0,1.110,0.029,-0.156,1.098,-0.095,0.129,-3.018,
54,8.709,0,1.111,0.027,-0.155,1.100,-0.096,0.137,-3.019,
55,8.838,0,1.111,0.027,-0.156,1.100,-0.089,0.131,-3.020,
56,8.956,0,1.113,0.028,-0.156,1.101,-0.089,0.131,-3.019,
57,9.078,0,1.112,0.028,-0.156,1.100,-0.092,0.131,-3.019,
58,9.199,0,1.112,0.029,-0.156,1.100,-0.089,0.130,-3.018,
59,9.333,0,1.112,0.029,-0.157,1.101,-0.088,0.130,-3.018,
60,9.473,0,1.115,0.031,-0.159,1.103,-0.088,0.138,-3.018,
61,9.608,0,1.115,0.029,-0.158,1.103,-0.090,0.135,-3.020,
62,9.746,0,1.114,0.030,-0.158,1.102,-0.088,0.135,-3.019,
63,9.858,0,1.115,0.030,-0.158,1.104,-0.087,0.137,-3.019,
64,9.979,0,1.116,0.029,-0.158,1.104,-0.084,0.138,-3.020,
65,10.097,0,1.117,0.028,-0.157,1.106,-0.086,0.138,-3.021,
66,10.227,0,1.117,0.029,-0.158,1.106,-0.084,0.140,-3.020,
67,10.354,0,1.117,0.029,-0.158,1.105,-0.084,0.139,-3.021,
68,10.469,0,1.117,0.029,-0.158,1.106,-0.083,0.140,-3.020,
69,10.582,0,1.116,0.030,-0.158,1.104,-0.087,0.138,-3.019,
70,10.693,0,1.116,0.029,-0.158,1.105,-0.085,0.138,-3.020,
71,10.825,0,1.117,0.029,-0.158,1.106,-0.085,0.140,-3.020,
72,10.942,0,1.117,0.028,-0.157,1.106,-0.086,0.139,-3.022,
73,11.063,0,1.117,0.029,-0.158,1.105,-0.086,0.139,-3.020,
74,11.179,0,1.117,0.029,-0.158,1.105,-0.087,0.138,-3.021,
75,11.302,0,1.110,0.031,-0.156,1.098,-0.146,0.152,-3.007,
76,11.434,0,1.118,0.028,-0.158,1.106,-0.083,0.141,-3.021,
77,11.553,0,1.119,0.030,-0.159,1.107,-0.077,0.145,-3.021,
78,11.669,0,1.117,0.030,-0.159,1.106,-0.083,0.143,-3.021,
79,11.783,0,1.117,0.031,-0.159,1.105,-0.078,0.141,-3.020,
80,11.903,0,1.117,0.031,-0.159,1.105,-0.080,0.142,-3.021,
81,12.020,0,1.116,0.032,-0.160,1.104,-0.080,0.143,-3.019,
82,12.142,0,1.115,0.032,-0.159,1.104,-0.082,0.143,-3.020,
83,12.261,0,1.116,0.032,-0.159,1.104,-0.081,0.143,-3.019,
84,12.376,0,1.115,0.032,-0.159,1.103,-0.085,0.141,-3.019,
85,12.496,0,1.116,0.032,-0.159,1.104,-0.083,0.141,-3.019,
86,12.621,0,1.115,0.032,-0.159,1.104,-0.078,0.143,-3.020,
87,12.742,0,1.116,0.032,-0.159,1.104,-0.077,0.143,-3.018,
88,12.859,0,1.114,0.032,-0.159,1.102,-0.085,0.140,-3.017,
89,12.971,0,1.113,0.032,-0.159,1.102,-0.090,0.150,-3.016,
90,13.091,0,1.113,0.033,-0.160,1.101,-0.086,0.140,-3.015,
91,13.209,0,1.113,0.034,-0.159,1.101,-0.085,0.149,-3.015,
92,13.312,0,1.114,0.035,-0.161,1.101,-0.081,0.142,-3.014,
93,13.431,0,1.113,0.035,-0.161,1.100,-0.082,0.141,-3.013,
94,13.547,0,1.112,0.036,-0.161,1.099,-0.082,0.139,-3.013,
95,13.673,0,1.113,0.036,-0.161,1.100,-0.080,0.141,-3.013,
96,13.796,0,1.111,0.036,-0.161,1.098,-0.086,0.140,-3.013,
97,13.928,0,1.111,0.035,-0.161,1.099,-0.082,0.139,-3.013,
98,14.042,0,1.111,0.036,-0.162,1.098,-0.081,0.141,-3.012,
99,14.168,0,1.096,0.016,-0.150,1.086,-0.074,0.158,-3.046,
