Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,5.664,0,1.211,0.103,-0.138,1.199,-0.299,-0.090,1.581,
1,5.795,0,1.203,0.169,-0.112,1.185,-0.083,-0.037,1.652,
2,5.927,0,1.191,0.188,-0.107,1.171,-0.073,-0.091,1.667,
3,6.050,0,1.172,0.209,-0.104,1.149,-0.227,-0.179,1.639,
4,6.177,0,1.173,0.211,-0.105,1.149,-0.215,-0.163,1.641,
5,6.315,0,1.173,0.201,-0.109,1.151,-0.213,-0.167,1.628,
6,6.443,0,1.176,0.198,-0.110,1.154,-0.244,-0.169,1.621,
7,6.572,0,1.177,0.198,-0.109,1.155,-0.222,-0.158,1.627,
8,6.709,0,1.180,0.196,-0.109,1.159,-0.218,-0.151,1.628,
9,6.845,0,1.181,0.195,-0.110,1.160,-0.223,-0.154,1.624,
10,6.974,0,1.184,0.197,-0.109,1.162,-0.217,-0.155,1.626,
11,7.104,0,1.185,0.196,-0.109,1.164,-0.224,-0.153,1.625,
12,7.239,0,1.187,0.192,-0.111,1.166,-0.244,-0.161,1.616,
13,7.373,0,1.187,0.191,-0.111,1.166,-0.243,-0.156,1.615,
14,7.512,0,1.188,0.188,-0.113,1.168,-0.252,-0.157,1.608,
15,7.644,0,1.189,0.187,-0.113,1.169,-0.259,-0.160,1.606,
16,7.773,0,1.189,0.187,-0.113,1.169,-0.254,-0.159,1.606,
17,7.913,0,1.188,0.186,-0.114,1.168,-0.256,-0.160,1.604,
18,8.039,0,1.189,0.185,-0.114,1.169,-0.262,-0.164,1.600,
19,8.166,0,1.191,0.185,-0.114,1.170,-0.262,-0.165,1.600,
20,8.287,0,1.193,0.187,-0.114,1.173,-0.270,-0.170,1.598,
21,8.414,0,1.194,0.186,-0.114,1.174,-0.281,-0.172,1.595,
22,8.547,0,1.195,0.185,-0.115,1.175,-0.261,-0.168,1.597,
23,8.671,0,1.191,0.183,-0.116,1.171,-0.280,-0.173,1.591,
24,8.803,0,1.191,0.183,-0.116,1.172,-0.282,-0.174,1.590,
25,8.924,0,1.195,0.183,-0.116,1.175,-0.270,-0.173,1.591,
26,9.052,0,1.192,0.183,-0.116,1.172,-0.285,-0.176,1.589,
27,9.185,0,1.191,0.183,-0.116,1.172,-0.280,-0.173,1.589,
28,9.315,0,1.192,0.181,-0.117,1.172,-0.280,-0.172,1.588,
29,9.449,0,1.191,0.181,-0.117,1.172,-0.280,-0.173,1.588,
30,9.581,0,1.191,0.181,-0.117,1.171,-0.280,-0.171,1.588,
31,9.704,0,1.189,0.180,-0.117,1.170,-0.276,-0.169,1.588,
32,9.842,0,1.189,0.179,-0.117,1.169,-0.276,-0.169,1.587,
33,9.979,0,1.189,0.179,-0.117,1.170,-0.276,-0.170,1.586,
34,10.104,0,1.189,0.179,-0.118,1.170,-0.275,-0.171,1.586,
35,10.246,0,1.188,0.178,-0.118,1.168,-0.278,-0.174,1.583,
36,10.371,0,1.188,0.178,-0.119,1.168,-0.276,-0.173,1.583,
37,10.501,0,1.188,0.178,-0.119,1.169,-0.279,-0.174,1.584,
38,10.633,0,1.193,0.178,-0.120,1.173,-0.259,-0.172,1.587,
39,10.766,0,1.190,0.178,-0.119,1.170,-0.279,-0.172,1.584,
40,10.892,0,1.189,0.177,-0.119,1.170,-0.278,-0.172,1.583,
41,11.020,0,1.189,0.177,-0.119,1.170,-0.283,-0.175,1.581,
42,11.144,0,1.190,0.176,-0.119,1.171,-0.279,-0.171,1.581,
43,11.280,0,1.190,0.175,-0.120,1.171,-0.278,-0.169,1.581,
44,11.427,0,1.187,0.175,-0.120,1.168,-0.285,-0.175,1.579,
45,11.560,0,1.186,0.175,-0.120,1.167,-0.281,-0.172,1.579,
46,11.688,0,1.185,0.174,-0.121,1.166,-0.276,-0.169,1.579,
47,11.821,0,1.185,0.175,-0.121,1.166,-0.280,-0.172,1.578,
48,11.954,0,1.184,0.173,-0.122,1.165,-0.288,-0.174,1.574,
49,12.099,0,1.184,0.172,-0.122,1.165,-0.272,-0.162,1.578,
50,12.226,0,1.182,0.171,-0.122,1.164,-0.282,-0.171,1.574,
51,12.351,0,1.182,0.171,-0.123,1.163,-0.281,-0.173,1.574,
52,12.489,0,1.182,0.174,-0.121,1.163,-0.278,-0.171,1.577,
53,12.615,0,1.184,0.173,-0.122,1.165,-0.282,-0.172,1.575,
54,12.745,0,1.183,0.173,-0.122,1.164,-0.285,-0.177,1.575,
55,12.876,0,1.184,0.174,-0.122,1.165,-0.280,-0.172,1.577,
56,13.006,0,1.184,0.174,-0.121,1.165,-0.280,-0.171,1.577,
57,13.135,0,1.185,0.173,-0.122,1.166,-0.281,-0.171,1.576,
58,13.260,0,1.179,0.166,-0.127,1.161,-0.274,-0.174,1.568,
