Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,2.845,0,0.481,-0.043,-0.078,0.473,-0.070,0.031,-3.030,
1,3.208,0,0.482,-0.148,-0.050,0.456,-0.095,-0.027,2.929,
2,3.322,0,0.488,-0.032,-0.033,0.485,-0.062,0.064,3.070,
3,3.446,0,0.494,-0.023,-0.025,0.493,-0.141,-0.042,3.047,
4,3.559,0,0.489,-0.009,-0.015,0.489,0.022,0.061,3.105,
5,3.675,0,0.489,-0.008,-0.014,0.489,-0.003,0.053,3.116,
6,3.792,0,0.488,-0.008,-0.015,0.488,0.005,0.046,3.116,
7,4.037,0,0.491,-0.005,-0.016,0.490,-0.038,0.023,3.113,
8,4.162,0,0.491,0.001,-0.019,0.491,-0.054,0.010,3.124,
9,4.298,0,0.492,0.003,-0.019,0.491,-0.064,0.002,3.127,
10,4.438,0,0.493,0.005,-0.020,0.493,-0.071,0.007,3.129,
11,4.562,0,0.493,0.005,-0.020,0.493,-0.068,-0.001,3.131,
12,4.684,0,0.494,0.005,-0.020,0.493,-0.067,0.007,3.131,
13,4.821,0,0.493,0.005,-0.021,0.493,-0.056,0.023,3.131,
14,4.937,0,0.492,0.005,-0.021,0.491,-0.083,-0.015,3.133,
15,5.063,0,0.492,0.002,-0.019,0.491,-0.094,-0.040,3.129,
16,5.178,0,0.485,-0.002,-0.008,0.485,-0.096,-0.040,3.101,
17,5.300,0,0.455,-0.001,0.006,0.455,-0.053,-0.087,3.086,
18,5.422,0,0.445,0.003,0.008,0.445,-0.011,-0.066,3.084,
19,5.547,0,0.448,0.003,0.008,0.448,-0.004,-0.032,3.090,
20,5.675,0,0.452,0.006,0.008,0.452,-0.010,-0.039,3.092,
21,5.795,0,0.454,0.012,0.004,0.454,-0.053,-0.066,3.104,
22,5.913,0,0.455,0.008,0.003,0.455,-0.058,-0.064,3.099,
23,6.025,0,0.456,0.007,0.003,0.455,-0.048,-0.058,3.097,
24,6.159,0,0.456,0.007,0.003,0.456,-0.043,-0.048,3.097,
25,6.266,0,0.455,0.006,0.003,0.455,-0.041,-0.053,3.097,
26,6.378,0,0.456,0.006,0.002,0.456,-0.056,-0.058,3.095,
27,6.632,0,0.457,0.006,0.002,0.457,-0.064,-0.061,3.093,
28,6.746,0,0.457,0.005,0.002,0.457,-0.044,-0.047,3.098,
29,6.864,0,0.459,0.002,0.001,0.459,-0.062,-0.055,3.093,
30,6.987,0,0.457,0.007,-0.001,0.457,-0.069,-0.054,3.091,
31,7.111,0,0.454,0.014,-0.004,0.454,-0.066,-0.066,3.111,
32,7.226,0,0.451,0.015,-0.006,0.451,-0.071,-0.076,3.112,
33,7.348,0,0.450,0.017,-0.008,0.450,-0.080,-0.090,3.114,
34,7.463,0,0.450,0.017,-0.008,0.450,-0.087,-0.096,3.117,
35,7.576,0,0.450,0.016,-0.009,0.450,-0.086,-0.092,3.117,
36,7.690,0,0.450,0.015,-0.009,0.450,-0.090,-0.096,3.114,
37,7.799,0,0.451,0.015,-0.009,0.450,-0.094,-0.097,3.113,
38,7.915,0,0.451,0.016,-0.009,0.451,-0.087,-0.091,3.115,
39,8.033,0,0.452,0.015,-0.009,0.451,-0.093,-0.094,3.113,
40,8.147,0,0.452,0.016,-0.009,0.452,-0.089,-0.090,3.115,
41,8.267,0,0.452,0.016,-0.009,0.452,-0.092,-0.093,3.115,
42,8.388,0,0.453,0.016,-0.009,0.452,-0.092,-0.090,3.114,
43,8.502,0,0.453,0.016,-0.010,0.452,-0.099,-0.093,3.113,
44,8.617,0,0.453,0.016,-0.010,0.453,-0.092,-0.089,3.113,
45,8.728,0,0.453,0.016,-0.010,0.453,-0.101,-0.092,3.111,
46,8.843,0,0.453,0.016,-0.010,0.453,-0.089,-0.085,3.113,
47,8.959,0,0.453,0.016,-0.010,0.453,-0.102,-0.092,3.111,
48,9.072,0,0.453,0.016,-0.010,0.452,-0.096,-0.093,3.113,
49,9.178,0,0.453,0.016,-0.010,0.453,-0.098,-0.088,3.112,
50,9.287,0,0.453,0.015,-0.010,0.453,-0.091,-0.088,3.112,
51,9.401,0,0.454,0.015,-0.010,0.454,-0.099,-0.088,3.108,
52,9.511,0,0.454,0.015,-0.010,0.453,-0.087,-0.081,3.109,
53,9.624,0,0.454,0.015,-0.009,0.454,-0.094,-0.081,3.108,
54,9.739,0,0.453,0.015,-0.010,0.453,-0.089,-0.083,3.110,
55,9.853,0,0.454,0.014,-0.010,0.454,-0.097,-0.084,3.108,
56,9.969,0,0.454,0.015,-0.010,0.454,-0.093,-0.084,3.110,
57,10.083,0,0.454,0.015,-0.010,0.454,-0.094,-0.083,3.109,
58,10.195,0,0.454,0.015,-0.010,0.453,-0.098,-0.087,3.108,
59,10.301,0,0.454,0.016,-0.010,0.454,-0.096,-0.086,3.109,
