Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
4.868,4.167,1.129,-15.130,13.736,-177.982,0.005,0.006,0.008,306.995,0.532,
4.994,4.167,1.131,-16.937,16.518,-177.679,-0.006,0.013,0.015,25.408,2.419,
5.111,4.167,1.129,-15.259,13.600,-177.952,0.007,-0.020,0.021,200.145,-2.324,
5.218,4.168,1.128,-15.024,13.734,-177.953,0.004,-0.003,0.005,230.507,-0.009,
5.325,4.168,1.128,-15.026,13.761,-178.043,-0.001,-0.005,0.005,101.002,-0.838,
5.441,4.167,1.127,-15.308,13.677,-178.155,-0.008,-0.005,0.010,145.714,-0.964,
5.550,4.163,1.124,-15.141,13.868,-178.991,-0.035,-0.031,0.047,138.010,-7.719,
5.660,4.159,1.097,-15.859,16.763,173.801,-0.035,-0.241,0.244,98.335,3192.595,
5.885,4.095,0.986,-22.016,28.976,137.485,-0.284,-0.493,0.569,119.914,-161.424,
5.994,4.078,0.987,-27.027,26.967,131.231,-0.159,0.010,0.159,86.286,-57.324,
6.912,3.963,1.098,-42.218,8.536,81.193,-0.125,0.121,0.174,46.067,-54.548,
7.132,3.959,1.100,-41.138,8.961,81.330,-0.019,0.008,0.021,67.819,0.618,
7.676,3.959,1.109,-41.364,10.554,82.069,0.001,0.017,0.017,273.081,1.360,
8.122,3.957,1.099,-40.546,10.376,82.891,-0.006,-0.023,0.024,103.830,1.841,
8.337,3.953,1.100,-40.547,11.527,82.255,-0.017,0.005,0.018,74.084,-2.962,
8.452,3.955,1.097,-36.966,13.728,82.423,0.018,-0.021,0.027,220.237,1.459,
8.563,3.976,1.080,-23.066,22.154,83.068,0.186,-0.154,0.241,230.321,5.771,
8.682,4.017,1.063,-20.274,20.076,82.129,0.349,-0.144,0.377,247.516,-7.902,
8.804,4.039,1.049,-21.268,16.572,79.910,0.181,-0.113,0.213,238.153,-18.170,
8.926,4.066,1.040,-21.166,18.505,79.805,0.217,-0.077,0.231,250.449,-0.867,
9.043,4.076,1.036,-22.759,18.680,80.663,0.084,-0.032,0.090,249.000,7.376,
9.161,4.071,1.035,-22.471,17.756,79.724,-0.039,-0.011,0.041,164.553,-7.911,
9.282,4.074,1.035,-22.358,18.505,80.171,0.026,0.004,0.026,350.875,3.687,
9.398,4.072,1.035,-21.998,18.732,79.664,-0.020,0.000,0.020,89.519,-4.378,
9.720,4.066,1.035,-21.881,18.045,79.104,-0.020,0.001,0.020,87.888,-1.742,
9.869,4.064,1.035,-22.341,18.083,79.057,-0.008,-0.004,0.008,155.113,-0.311,
10.010,4.062,1.035,-22.609,18.063,78.986,-0.014,0.003,0.015,76.571,-0.504,
10.138,4.060,1.036,-22.416,17.897,78.770,-0.019,0.007,0.020,69.627,-1.698,
10.254,4.058,1.036,-22.096,17.823,78.610,-0.021,-0.000,0.021,179.902,-1.378,
10.371,4.053,1.035,-21.582,17.445,78.491,-0.036,-0.012,0.039,161.265,-1.007,
10.491,4.051,1.034,-21.719,17.884,78.812,-0.021,-0.004,0.021,169.127,2.688,
10.615,4.049,1.034,-21.702,17.824,78.938,-0.019,-0.001,0.019,176.210,1.013,
10.734,4.047,1.033,-21.505,17.761,78.789,-0.009,-0.010,0.013,133.757,-1.244,
10.854,4.048,1.033,-21.776,17.621,78.842,0.007,0.001,0.007,348.160,0.444,
10.976,4.047,1.035,-22.299,18.908,78.778,-0.012,0.014,0.019,40.808,-0.527,
11.122,4.045,1.036,-20.915,18.661,78.959,-0.015,0.009,0.017,59.052,1.234,
11.508,4.037,1.033,-20.688,17.314,78.246,-0.019,-0.008,0.021,156.553,-1.849,
11.627,4.008,0.939,-15.849,2.727,74.046,-0.247,-0.787,0.825,107.424,-35.320,
