Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
11.250,-0.034,-0.006,0.483,7.713,-171.648,0.031,-0.012,0.033,249.021,11.657,
11.368,-0.033,-0.006,-4.685,0.948,-171.001,0.008,0.003,0.009,337.520,5.491,
11.703,-0.041,-0.002,-2.611,3.092,-170.932,-0.025,0.013,0.028,61.847,0.205,
12.555,-0.060,0.009,-6.820,-0.798,-163.318,-0.022,0.012,0.025,61.389,8.945,
12.875,-0.050,0.007,-6.565,0.064,-164.606,0.033,-0.003,0.033,264.082,-4.024,
13.111,-0.047,0.006,-6.775,-0.041,-164.382,0.011,-0.007,0.013,238.235,0.947,
13.224,-0.047,0.007,-7.707,-0.722,-164.452,-0.001,0.006,0.006,6.884,-0.620,
13.447,-0.047,0.007,-7.712,-0.472,-164.471,0.002,-0.000,0.002,259.260,-0.087,
13.570,-0.048,0.007,-7.030,0.033,-164.620,-0.007,0.003,0.007,68.752,-1.220,
13.688,-0.048,0.006,-7.481,-0.056,-164.798,-0.004,-0.003,0.005,138.519,-1.500,
13.798,-0.048,0.006,-7.559,-0.476,-164.789,0.001,-0.008,0.008,188.010,0.074,
13.913,-0.049,0.005,-7.500,-0.379,-164.903,-0.007,-0.001,0.007,174.151,-0.991,
14.020,-0.049,0.005,-7.362,-0.218,-164.996,-0.005,-0.007,0.008,123.804,-0.873,
14.133,-0.050,0.005,-7.322,-0.379,-165.147,-0.008,0.002,0.008,73.835,-1.337,
14.246,-0.050,0.005,-7.114,-0.235,-165.166,0.003,0.004,0.005,309.558,-0.171,
14.810,-0.066,0.016,-4.939,0.846,-166.388,-0.028,0.019,0.034,56.131,-2.166,
15.041,-0.067,0.016,-3.810,2.152,-166.144,-0.004,-0.002,0.004,155.607,1.054,
15.246,-0.065,0.014,-4.962,1.068,-166.227,0.011,-0.006,0.013,239.700,-0.404,
15.476,-0.061,0.012,-3.787,1.918,-165.717,0.014,-0.010,0.017,235.602,2.226,
15.775,-0.053,0.011,-4.975,0.942,-164.913,0.028,-0.004,0.028,262.214,2.683,
15.902,-0.054,0.011,-4.502,2.094,-164.874,-0.005,0.002,0.005,63.996,0.308,
16.018,-0.054,0.011,-5.962,0.576,-164.876,-0.000,-0.004,0.004,96.151,-0.014,
16.138,-0.054,0.011,-5.627,1.175,-164.883,0.002,0.001,0.002,344.260,-0.058,
16.252,-0.054,0.010,-6.230,0.655,-165.060,-0.003,-0.006,0.007,116.584,-1.554,
16.473,-0.055,0.009,-5.979,0.628,-165.292,-0.006,-0.005,0.008,140.639,-1.054,
16.712,-0.057,0.009,-5.717,0.064,-165.611,-0.007,-0.003,0.008,161.189,-1.333,
16.949,-0.072,0.015,-4.097,1.880,-166.928,-0.065,0.027,0.070,67.020,-5.558,
17.181,-0.065,0.013,-5.056,0.591,-166.436,0.031,-0.010,0.033,252.806,2.116,
17.302,-0.062,0.012,-4.733,1.013,-165.939,0.023,-0.007,0.024,252.574,4.102,
17.750,-0.060,0.010,-4.719,1.532,-165.597,0.006,-0.004,0.007,231.727,0.764,
17.872,-0.058,0.010,-5.697,0.667,-165.487,0.011,0.002,0.012,348.595,0.904,
17.990,-0.058,0.010,-5.291,1.088,-165.458,0.000,0.001,0.001,285.282,0.247,
