Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,5.869,0,0.439,0.032,-0.004,0.438,0.365,-0.453,0.130,
1,5.983,0,0.462,0.024,-0.012,0.461,0.209,-0.355,0.049,
2,6.108,0,0.494,0.020,-0.023,0.493,0.031,-0.301,0.011,
3,6.225,0,0.507,0.020,-0.027,0.505,0.035,-0.272,0.030,
4,6.337,0,0.514,0.019,-0.027,0.513,0.005,-0.277,0.029,
5,6.457,0,0.511,0.020,-0.024,0.510,0.023,-0.285,0.044,
6,6.573,0,0.509,0.019,-0.026,0.508,0.054,-0.280,0.045,
7,6.685,0,0.511,0.018,-0.028,0.510,0.026,-0.264,0.031,
8,6.806,0,0.511,0.019,-0.030,0.509,0.022,-0.260,0.023,
9,6.915,0,0.509,0.020,-0.031,0.508,0.033,-0.262,0.024,
10,7.025,0,0.508,0.020,-0.031,0.506,0.038,-0.270,0.025,
11,7.142,0,0.507,0.021,-0.032,0.506,0.035,-0.285,0.019,
12,7.251,0,0.508,0.022,-0.032,0.507,0.013,-0.290,0.017,
13,7.364,0,0.506,0.022,-0.031,0.505,0.019,-0.288,0.022,
14,7.487,0,0.505,0.023,-0.031,0.504,0.035,-0.283,0.029,
15,7.610,0,0.505,0.022,-0.031,0.504,0.024,-0.284,0.027,
16,7.718,0,0.505,0.022,-0.031,0.504,0.027,-0.277,0.027,
17,7.833,0,0.506,0.022,-0.031,0.504,0.022,-0.281,0.026,
18,7.950,0,0.505,0.023,-0.031,0.503,0.027,-0.280,0.029,
19,8.060,0,0.505,0.023,-0.031,0.503,0.030,-0.282,0.030,
20,8.172,0,0.505,0.023,-0.031,0.503,0.029,-0.269,0.030,
21,8.292,0,0.505,0.023,-0.031,0.503,0.030,-0.274,0.031,
22,8.406,0,0.504,0.024,-0.031,0.502,0.052,-0.275,0.037,
23,8.515,0,0.505,0.023,-0.031,0.503,0.028,-0.268,0.031,
24,8.629,0,0.504,0.023,-0.031,0.503,0.031,-0.270,0.032,
25,8.766,0,0.504,0.022,-0.031,0.502,0.029,-0.267,0.031,
26,8.878,0,0.504,0.022,-0.031,0.502,0.028,-0.266,0.031,
27,8.993,0,0.504,0.021,-0.031,0.502,0.028,-0.267,0.031,
28,9.102,0,0.503,0.022,-0.031,0.502,0.031,-0.266,0.032,
29,9.216,0,0.504,0.022,-0.030,0.502,0.029,-0.269,0.034,
30,9.331,0,0.504,0.023,-0.031,0.502,0.027,-0.262,0.035,
31,9.440,0,0.503,0.024,-0.031,0.502,0.024,-0.257,0.037,
32,9.550,0,0.502,0.024,-0.031,0.500,0.036,-0.262,0.042,
33,9.670,0,0.502,0.025,-0.031,0.500,0.043,-0.266,0.045,
34,9.779,0,0.503,0.026,-0.031,0.501,0.033,-0.261,0.043,
35,9.897,0,0.503,0.026,-0.031,0.501,0.031,-0.259,0.044,
36,10.012,0,0.502,0.027,-0.031,0.500,0.041,-0.265,0.048,
37,10.126,0,0.502,0.027,-0.031,0.500,0.039,-0.264,0.049,
38,10.236,0,0.501,0.027,-0.032,0.499,0.041,-0.263,0.050,
39,10.367,0,0.501,0.027,-0.031,0.499,0.044,-0.262,0.051,
40,10.474,0,0.501,0.027,-0.031,0.499,0.043,-0.262,0.052,
41,10.586,0,0.501,0.027,-0.031,0.499,0.046,-0.262,0.052,
42,10.700,0,0.501,0.027,-0.031,0.499,0.046,-0.261,0.053,
43,10.804,0,0.501,0.028,-0.032,0.499,0.047,-0.258,0.053,
44,10.918,0,0.500,0.028,-0.032,0.498,0.048,-0.260,0.055,
45,11.047,0,0.500,0.028,-0.032,0.498,0.049,-0.258,0.054,
46,11.153,0,0.500,0.028,-0.032,0.498,0.046,-0.260,0.055,
47,11.266,0,0.500,0.028,-0.031,0.498,0.049,-0.259,0.055,
48,11.382,0,0.500,0.028,-0.031,0.498,0.052,-0.264,0.056,
49,11.497,0,0.500,0.029,-0.030,0.498,0.046,-0.261,0.056,
50,11.605,0,0.499,0.029,-0.029,0.497,0.053,-0.260,0.058,
51,11.715,0,0.499,0.028,-0.029,0.497,0.062,-0.267,0.060,
52,11.827,0,0.499,0.028,-0.029,0.498,0.055,-0.262,0.056,
53,11.944,0,0.500,0.027,-0.029,0.499,0.044,-0.259,0.052,
54,12.048,0,0.500,0.026,-0.029,0.499,0.049,-0.264,0.053,
55,12.172,0,0.500,0.025,-0.028,0.498,0.051,-0.267,0.052,
56,12.293,0,0.500,0.024,-0.028,0.498,0.049,-0.265,0.053,
57,12.403,0,0.500,0.025,-0.028,0.499,0.042,-0.272,0.054,
58,12.513,0,0.500,0.026,-0.029,0.499,0.047,-0.267,0.055,
59,12.628,0,0.500,0.028,-0.029,0.498,0.047,-0.272,0.059,
60,12.743,0,0.499,0.030,-0.029,0.497,0.061,-0.273,0.065,
61,12.856,0,0.499,0.030,-0.029,0.498,0.047,-0.268,0.063,
62,12.970,0,0.499,0.030,-0.029,0.497,0.048,-0.263,0.063,
63,13.081,0,0.499,0.030,-0.030,0.497,0.050,-0.267,0.063,
64,13.203,0,0.498,0.030,-0.030,0.496,0.056,-0.267,0.065,
65,13.321,0,0.498,0.030,-0.030,0.496,0.050,-0.268,0.064,
66,13.436,0,0.498,0.030,-0.030,0.496,0.050,-0.264,0.063,
67,13.546,0,0.497,0.030,-0.030,0.496,0.050,-0.267,0.064,
68,13.663,0,0.497,0.030,-0.030,0.495,0.057,-0.263,0.067,
69,13.772,0,0.496,0.030,-0.030,0.494,0.052,-0.264,0.067,
70,13.888,0,0.496,0.030,-0.030,0.494,0.058,-0.264,0.070,
71,14.002,0,0.495,0.030,-0.030,0.493,0.056,-0.265,0.069,
72,14.119,0,0.495,0.030,-0.029,0.493,0.057,-0.263,0.071,
73,14.231,0,0.495,0.029,-0.029,0.493,0.055,-0.266,0.071,
74,14.346,0,0.495,0.030,-0.029,0.493,0.059,-0.265,0.072,
75,14.466,0,0.495,0.030,-0.029,0.493,0.056,-0.264,0.071,
76,14.580,0,0.495,0.031,-0.029,0.493,0.057,-0.262,0.072,
77,14.691,0,0.495,0.031,-0.028,0.493,0.056,-0.268,0.076,
78,14.804,0,0.495,0.030,-0.028,0.493,0.058,-0.264,0.075,
79,14.921,0,0.495,0.029,-0.028,0.493,0.052,-0.263,0.074,
80,15.036,0,0.495,0.027,-0.027,0.494,0.060,-0.270,0.073,
81,15.152,0,0.495,0.027,-0.027,0.494,0.055,-0.269,0.070,
82,15.270,0,0.496,0.026,-0.027,0.495,0.052,-0.267,0.067,
83,15.383,0,0.496,0.026,-0.027,0.495,0.052,-0.272,0.068,
