Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,4.468,0,1.151,0.018,-0.225,1.129,0.112,-0.199,0.087,
1,4.590,0,1.160,0.009,-0.225,1.138,0.123,-0.209,0.085,
2,4.719,0,1.163,0.005,-0.231,1.140,0.127,-0.229,0.076,
3,4.840,0,1.166,-0.000,-0.230,1.143,0.136,-0.214,0.065,
4,4.961,0,1.174,-0.003,-0.229,1.152,0.128,-0.201,0.061,
5,5.093,0,1.211,-0.012,-0.205,1.194,0.044,-0.174,0.077,
6,5.242,0,1.241,-0.017,-0.165,1.230,0.045,-0.186,0.082,
7,5.394,0,1.273,-0.021,-0.113,1.267,0.028,-0.178,0.059,
8,5.530,0,1.280,-0.025,-0.100,1.276,0.027,-0.163,0.046,
9,5.658,0,1.280,-0.024,-0.102,1.276,0.042,-0.140,0.045,
10,5.786,0,1.284,-0.025,-0.102,1.280,0.048,-0.161,0.040,
11,5.923,0,1.290,-0.026,-0.102,1.285,0.054,-0.153,0.027,
12,6.056,0,1.289,-0.028,-0.103,1.284,0.049,-0.165,0.026,
13,6.192,0,1.290,-0.029,-0.104,1.285,0.041,-0.172,0.018,
14,6.327,0,1.285,-0.029,-0.105,1.280,0.044,-0.161,0.019,
15,6.449,0,1.281,-0.029,-0.109,1.276,0.033,-0.161,0.033,
16,6.585,0,1.266,-0.031,-0.127,1.260,-0.018,-0.138,0.136,
17,6.715,0,1.254,-0.020,-0.154,1.244,0.061,-0.064,0.295,
18,7.017,0,1.217,0.020,-0.123,1.211,0.013,0.169,0.739,
19,7.187,0,1.203,0.035,-0.119,1.197,0.037,0.244,0.864,
20,7.334,0,1.208,0.065,-0.096,1.202,-0.080,0.190,1.091,
21,7.572,0,1.210,0.088,-0.087,1.203,-0.052,0.215,1.203,
22,7.750,0,1.218,0.123,-0.083,1.209,-0.099,0.185,1.371,
23,7.905,0,1.208,0.133,-0.078,1.198,-0.073,0.179,1.399,
24,8.055,0,1.213,0.140,-0.067,1.203,-0.095,0.173,1.436,
25,8.220,0,1.221,0.143,-0.064,1.210,-0.115,0.162,1.448,
26,8.389,0,1.229,0.145,-0.063,1.219,-0.124,0.148,1.453,
27,8.543,0,1.231,0.144,-0.061,1.221,-0.138,0.145,1.451,
28,8.707,0,1.233,0.141,-0.060,1.223,-0.138,0.143,1.447,
29,8.867,0,1.235,0.138,-0.061,1.226,-0.145,0.136,1.441,
30,9.030,0,1.237,0.138,-0.060,1.228,-0.148,0.147,1.441,
31,9.194,0,1.236,0.138,-0.060,1.227,-0.146,0.139,1.440,
32,9.428,0,1.237,0.135,-0.060,1.228,-0.150,0.136,1.435,
33,9.939,0,1.236,0.133,-0.060,1.227,-0.152,0.125,1.430,
34,10.112,0,1.238,0.127,-0.058,1.230,-0.160,0.101,1.383,
35,10.268,0,1.247,0.134,-0.051,1.239,-0.183,0.063,1.325,
36,10.611,0,1.267,0.147,-0.001,1.259,-0.189,-0.132,0.988,
37,10.780,0,1.263,0.064,-0.079,1.259,0.130,0.161,-0.065,
38,10.932,0,1.266,0.061,-0.080,1.262,0.128,0.139,-0.072,
39,11.115,0,1.265,0.060,-0.081,1.261,0.128,0.143,-0.071,
40,11.290,0,1.267,0.058,-0.085,1.263,0.127,0.134,-0.073,
41,11.471,0,1.288,0.055,-0.081,1.285,0.095,-0.086,-0.067,
42,11.644,0,1.286,0.057,-0.085,1.282,0.087,-0.091,-0.059,
43,12.112,0,1.266,0.090,-0.099,1.259,0.055,-0.087,-0.033,
44,12.276,0,1.265,0.095,-0.100,1.257,0.044,-0.093,-0.027,
45,12.443,0,1.266,0.094,-0.102,1.258,0.049,-0.088,-0.026,
46,12.762,0,1.264,0.085,-0.100,1.257,0.050,-0.083,-0.026,
47,12.917,0,1.263,0.085,-0.102,1.256,0.048,-0.085,-0.024,
48,13.075,0,1.243,0.079,-0.164,1.229,0.013,-0.039,0.008,
