Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,0.128,0,1.346,0.112,-0.171,1.330,-0.163,0.381,-3.081,
1,0.226,0,1.349,0.112,-0.169,1.334,-0.153,0.345,-3.084,
2,0.312,0,1.349,0.112,-0.167,1.334,-0.152,0.341,-3.084,
3,0.399,0,1.350,0.112,-0.167,1.335,-0.155,0.350,-3.083,
4,0.485,0,1.353,0.111,-0.167,1.338,-0.156,0.353,-3.082,
5,0.594,0,1.361,0.111,-0.168,1.346,-0.158,0.348,-3.082,
6,0.719,0,1.360,0.107,-0.172,1.345,-0.148,0.312,-3.089,
7,0.849,0,1.353,0.106,-0.173,1.338,-0.137,0.301,-3.092,
8,0.981,0,1.353,0.106,-0.172,1.338,-0.136,0.288,-3.090,
9,1.109,0,1.353,0.107,-0.173,1.338,-0.133,0.292,-3.087,
10,1.273,0,1.352,0.108,-0.173,1.337,-0.129,0.288,-3.083,
11,1.399,0,1.351,0.110,-0.178,1.334,-0.128,0.290,-3.082,
12,1.541,0,1.352,0.109,-0.179,1.336,-0.136,0.295,-3.084,
13,1.669,0,1.352,0.108,-0.180,1.336,-0.131,0.292,-3.088,
14,1.792,0,1.355,0.101,-0.179,1.339,-0.049,0.192,-3.117,
15,1.909,0,1.354,0.097,-0.180,1.338,-0.034,0.155,-3.138,
16,2.025,0,1.358,0.097,-0.181,1.342,-0.025,0.148,-3.136,
17,2.147,0,1.356,0.097,-0.180,1.340,-0.032,0.148,-3.138,
18,2.277,0,1.356,0.097,-0.183,1.340,-0.027,0.150,-3.136,
19,2.397,0,1.343,0.099,-0.181,1.328,-0.051,0.132,-3.127,
20,2.518,0,1.340,0.101,-0.181,1.324,-0.067,0.144,-3.124,
21,2.648,0,1.328,0.106,-0.178,1.312,-0.085,0.155,-3.098,
22,2.775,0,1.327,0.107,-0.179,1.310,-0.089,0.142,-3.099,
23,2.903,0,1.323,0.099,-0.188,1.306,0.043,0.118,-3.091,
24,3.047,0,1.321,0.094,-0.190,1.304,-0.013,0.074,-3.085,
25,3.170,0,1.331,0.047,-0.127,1.325,-0.129,-0.021,3.028,
26,3.311,0,1.371,-0.037,-0.068,1.369,-0.082,0.197,2.805,
27,3.457,0,1.349,-0.152,-0.015,1.340,-0.249,-0.124,2.427,
28,3.606,0,1.362,-0.155,0.050,1.352,-0.298,-0.071,2.260,
29,3.756,0,1.388,-0.133,0.080,1.379,-0.355,-0.029,2.188,
30,3.903,0,1.350,-0.131,0.097,1.340,-0.353,-0.101,2.127,
31,4.069,0,1.351,-0.119,0.103,1.342,-0.308,-0.086,2.126,
32,4.232,0,1.362,-0.112,0.101,1.354,-0.280,-0.082,2.128,
33,4.375,0,1.360,-0.113,0.101,1.352,-0.281,-0.094,2.123,
34,4.522,0,1.359,-0.112,0.099,1.350,-0.283,-0.098,2.128,
35,4.679,0,1.361,-0.116,0.099,1.353,-0.289,-0.088,2.125,
36,4.830,0,1.345,-0.107,0.092,1.338,-0.305,-0.084,2.147,
