Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,0.153,0,0.515,0.080,0.005,0.508,0.234,0.092,-1.541,
1,0.245,0,0.515,0.080,0.004,0.509,0.234,0.090,-1.541,
2,0.331,0,0.515,0.080,0.004,0.509,0.236,0.088,-1.541,
3,0.409,0,0.515,0.080,0.005,0.509,0.239,0.089,-1.540,
4,0.477,0,0.515,0.080,0.005,0.509,0.237,0.088,-1.541,
5,0.598,0,0.518,0.080,0.004,0.512,0.232,0.080,-1.542,
6,0.720,0,0.516,0.080,0.004,0.510,0.236,0.087,-1.543,
7,0.842,0,0.516,0.080,0.005,0.510,0.236,0.091,-1.544,
8,1.019,0,0.516,0.081,0.005,0.510,0.238,0.093,-1.541,
9,1.137,0,0.515,0.081,0.005,0.509,0.257,0.107,-1.545,
10,1.294,0,0.518,0.082,0.005,0.511,0.240,0.093,-1.540,
11,1.407,0,0.517,0.082,0.005,0.511,0.246,0.093,-1.540,
12,1.522,0,0.518,0.082,0.005,0.511,0.243,0.092,-1.540,
13,1.663,0,0.518,0.082,0.005,0.511,0.242,0.093,-1.541,
14,1.785,0,0.518,0.082,0.005,0.512,0.242,0.091,-1.539,
15,1.920,0,0.518,0.082,0.005,0.511,0.241,0.093,-1.540,
16,2.040,0,0.518,0.081,0.005,0.511,0.240,0.089,-1.541,
17,2.157,0,0.517,0.081,0.005,0.511,0.240,0.094,-1.542,
18,2.283,0,0.518,0.081,0.005,0.511,0.241,0.089,-1.541,
19,2.399,0,0.518,0.081,0.005,0.511,0.239,0.088,-1.541,
20,2.518,0,0.518,0.081,0.005,0.511,0.242,0.090,-1.542,
21,2.633,0,0.518,0.081,0.004,0.511,0.240,0.086,-1.542,
22,2.757,0,0.518,0.081,0.005,0.511,0.242,0.093,-1.542,
23,2.874,0,0.518,0.081,0.004,0.511,0.243,0.086,-1.542,
24,2.986,0,0.517,0.080,0.004,0.510,0.239,0.093,-1.544,
25,3.093,0,0.517,0.080,0.004,0.511,0.240,0.087,-1.544,
26,3.216,0,0.516,0.079,0.004,0.510,0.255,0.096,-1.548,
27,3.344,0,0.517,0.079,0.004,0.510,0.237,0.089,-1.544,
28,3.463,0,0.517,0.079,0.004,0.511,0.238,0.083,-1.544,
29,3.583,0,0.517,0.079,0.004,0.510,0.237,0.085,-1.544,
30,3.715,0,0.517,0.080,0.004,0.510,0.240,0.091,-1.544,
31,3.927,0,0.517,0.080,0.004,0.511,0.239,0.085,-1.543,
32,4.117,0,0.518,0.081,0.005,0.512,0.242,0.087,-1.540,
33,4.389,0,0.519,0.082,0.005,0.512,0.245,0.085,-1.540,
34,4.830,0,0.518,0.081,0.005,0.512,0.246,0.087,-1.542,
35,4.967,0,0.517,0.080,0.004,0.511,0.249,0.086,-1.543,
36,5.083,0,0.518,0.080,0.004,0.512,0.248,0.089,-1.546,
37,5.316,0,0.519,0.081,0.004,0.513,0.254,0.088,-1.545,
38,5.441,0,0.519,0.081,0.004,0.512,0.256,0.086,-1.546,
39,5.558,0,0.519,0.080,0.004,0.512,0.257,0.086,-1.547,
40,5.681,0,0.517,0.080,0.004,0.511,0.273,0.100,-1.552,
41,5.791,0,0.519,0.080,0.004,0.512,0.255,0.088,-1.548,
42,5.910,0,0.519,0.080,0.004,0.513,0.257,0.087,-1.548,
43,6.030,0,0.519,0.080,0.004,0.513,0.260,0.085,-1.548,
44,6.158,0,0.519,0.080,0.004,0.513,0.259,0.089,-1.549,
45,7.631,0,0.483,-0.036,-0.040,0.480,-0.228,0.010,-2.838,
46,7.742,0,0.476,-0.046,-0.005,0.473,-0.312,0.177,-2.926,
47,7.867,0,0.488,-0.048,0.005,0.486,-0.025,0.175,-2.987,
48,7.992,0,0.493,-0.050,0.010,0.491,-0.003,0.200,-3.004,
49,8.117,0,0.490,-0.049,0.012,0.487,-0.041,0.167,-2.997,
50,8.230,0,0.490,-0.049,0.013,0.488,-0.060,0.159,-2.994,
51,8.357,0,0.492,-0.049,0.013,0.490,-0.033,0.171,-2.996,
52,8.479,0,0.492,-0.049,0.012,0.489,-0.031,0.172,-2.995,
53,8.597,0,0.491,-0.048,0.012,0.488,-0.060,0.160,-2.989,
54,8.936,0,0.488,-0.048,0.011,0.486,-0.060,0.159,-2.989,
55,9.050,0,0.488,-0.050,0.011,0.485,-0.036,0.161,-2.998,
56,9.170,0,0.489,-0.050,0.011,0.486,-0.036,0.167,-2.997,
57,9.281,0,0.487,-0.050,0.010,0.484,-0.031,0.161,-2.998,
58,9.515,0,0.484,-0.049,0.010,0.482,-0.041,0.151,-2.994,
59,9.629,0,0.487,-0.049,0.011,0.484,-0.046,0.159,-2.993,
60,9.760,0,0.488,-0.048,0.010,0.485,-0.031,0.168,-2.992,
61,9.992,0,0.488,-0.047,0.012,0.485,-0.057,0.159,-2.988,
62,10.107,0,0.488,-0.047,0.011,0.486,-0.034,0.163,-2.991,
63,10.228,0,0.487,-0.047,0.010,0.484,-0.051,0.157,-2.990,
64,10.660,0,0.486,-0.033,0.003,0.485,-0.090,0.134,-2.966,
65,10.798,0,0.487,-0.041,0.002,0.485,-0.073,0.112,-3.001,
66,10.907,0,0.475,-0.048,0.005,0.472,-0.125,0.039,-3.045,
67,11.025,0,0.469,-0.039,0.001,0.467,-0.072,0.032,-3.020,
68,11.133,0,0.481,-0.038,-0.000,0.480,0.022,0.110,-3.020,
69,11.250,0,0.482,-0.035,-0.001,0.481,0.008,0.135,-2.996,
70,11.368,0,0.471,-0.034,-0.001,0.470,-0.082,0.017,-2.985,
71,11.703,0,0.474,-0.041,0.005,0.472,-0.046,0.054,-2.983,
72,12.554,0,0.471,-0.055,0.026,0.467,-0.119,-0.014,-2.850,
73,12.875,0,0.471,-0.046,0.020,0.468,-0.115,0.001,-2.873,
74,13.111,0,0.471,-0.044,0.018,0.468,-0.118,-0.001,-2.869,
75,13.224,0,0.470,-0.044,0.019,0.468,-0.135,-0.013,-2.870,
76,13.447,0,0.471,-0.043,0.019,0.469,-0.135,-0.008,-2.871,
77,13.570,0,0.472,-0.044,0.019,0.470,-0.123,0.001,-2.873,
78,13.688,0,0.471,-0.045,0.019,0.469,-0.131,-0.001,-2.876,
79,13.798,0,0.470,-0.045,0.018,0.467,-0.132,-0.008,-2.876,
80,13.913,0,0.470,-0.046,0.018,0.468,-0.131,-0.007,-2.878,
81,14.020,0,0.471,-0.047,0.017,0.468,-0.128,-0.004,-2.880,
82,14.132,0,0.470,-0.047,0.018,0.468,-0.128,-0.007,-2.882,
83,14.246,0,0.470,-0.047,0.018,0.468,-0.124,-0.004,-2.883,
84,14.810,0,0.471,-0.060,0.031,0.466,-0.086,0.015,-2.904,
85,15.040,0,0.472,-0.061,0.031,0.467,-0.067,0.038,-2.900,
86,15.246,0,0.472,-0.059,0.029,0.467,-0.087,0.019,-2.901,
87,15.475,0,0.470,-0.056,0.027,0.466,-0.066,0.033,-2.892,
88,15.775,0,0.470,-0.048,0.025,0.467,-0.087,0.016,-2.878,
89,15.902,0,0.474,-0.049,0.025,0.471,-0.079,0.037,-2.878,
90,16.018,0,0.472,-0.049,0.025,0.468,-0.104,0.010,-2.878,
91,16.138,0,0.473,-0.049,0.025,0.470,-0.098,0.021,-2.878,
92,16.252,0,0.471,-0.049,0.024,0.468,-0.109,0.011,-2.881,
93,16.473,0,0.471,-0.051,0.023,0.467,-0.104,0.011,-2.885,
94,16.711,0,0.470,-0.053,0.022,0.467,-0.100,0.001,-2.890,
95,16.948,0,0.474,-0.067,0.031,0.468,-0.072,0.033,-2.913,
96,17.181,0,0.469,-0.060,0.028,0.464,-0.088,0.010,-2.905,
97,17.302,0,0.470,-0.057,0.027,0.466,-0.083,0.018,-2.896,
98,17.750,0,0.471,-0.055,0.025,0.467,-0.082,0.027,-2.890,
99,17.872,0,0.469,-0.054,0.025,0.465,-0.099,0.012,-2.888,
100,17.990,0,0.470,-0.054,0.025,0.467,-0.092,0.019,-2.888,
