Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,0.838,0,0.488,0.030,-0.078,0.481,-0.077,0.093,-3.125,
1,0.955,0,0.492,0.032,-0.073,0.485,-0.127,0.163,3.130,
2,1.075,0,0.494,0.031,-0.071,0.488,-0.120,0.160,3.111,
3,1.220,0,0.495,0.029,-0.068,0.490,-0.132,0.191,3.100,
4,1.337,0,0.496,0.029,-0.064,0.491,-0.170,0.324,3.104,
5,1.476,0,0.504,0.026,-0.052,0.501,-0.140,0.248,3.081,
6,1.594,0,0.510,0.026,-0.043,0.507,-0.109,0.232,3.079,
7,1.716,0,0.508,0.024,-0.033,0.506,-0.114,0.167,3.118,
8,1.969,0,0.519,0.022,-0.033,0.518,-0.079,0.176,3.109,
9,2.099,0,0.514,0.020,-0.031,0.512,-0.120,-0.048,3.116,
10,2.221,0,0.515,0.009,-0.027,0.514,-0.176,-0.054,3.091,
11,2.346,0,0.514,0.003,-0.025,0.513,-0.169,-0.059,3.071,
12,2.482,0,0.509,0.005,-0.026,0.508,-0.167,-0.079,3.076,
13,2.595,0,0.508,0.006,-0.028,0.507,-0.212,-0.081,3.076,
14,2.725,0,0.506,0.010,-0.030,0.505,-0.192,-0.087,3.090,
15,2.841,0,0.504,0.012,-0.031,0.503,-0.180,-0.081,3.094,
16,2.962,0,0.502,0.014,-0.033,0.501,-0.191,-0.087,3.099,
17,3.078,0,0.503,0.012,-0.033,0.501,-0.194,-0.085,3.094,
18,3.207,0,0.502,0.012,-0.034,0.500,-0.188,-0.083,3.091,
19,3.331,0,0.500,0.011,-0.035,0.499,-0.212,-0.086,3.083,
20,3.446,0,0.501,0.010,-0.035,0.499,-0.214,-0.084,3.079,
21,3.564,0,0.500,0.010,-0.035,0.499,-0.222,-0.084,3.078,
22,3.685,0,0.503,0.010,-0.035,0.501,-0.191,-0.078,3.082,
23,3.811,0,0.503,0.010,-0.035,0.502,-0.200,-0.078,3.081,
24,3.930,0,0.505,0.009,-0.035,0.503,-0.185,-0.064,3.082,
25,4.039,0,0.505,0.009,-0.035,0.504,-0.199,-0.066,3.079,
26,4.153,0,0.506,0.008,-0.035,0.505,-0.194,-0.061,3.078,
27,4.272,0,0.510,0.008,-0.035,0.508,-0.178,-0.042,3.073,
28,4.397,0,0.520,0.005,-0.036,0.519,-0.160,0.014,3.062,
29,4.516,0,0.528,0.004,-0.037,0.527,-0.126,0.050,3.052,
30,4.641,0,0.527,0.004,-0.037,0.526,-0.135,0.047,3.052,
31,4.780,0,0.526,0.004,-0.036,0.525,-0.132,0.046,3.051,
32,4.920,0,0.524,0.004,-0.036,0.523,-0.153,0.037,3.053,
33,5.049,0,0.520,0.004,-0.036,0.519,-0.174,0.017,3.053,
34,5.166,0,0.520,0.004,-0.036,0.519,-0.170,0.017,3.052,
35,5.289,0,0.520,0.004,-0.036,0.519,-0.170,0.018,3.054,
36,5.442,0,0.519,0.004,-0.037,0.518,-0.175,0.013,3.055,
37,5.565,0,0.518,0.005,-0.037,0.517,-0.176,0.013,3.056,
38,5.681,0,0.519,0.005,-0.037,0.518,-0.179,0.012,3.056,
39,5.820,0,0.518,0.005,-0.037,0.517,-0.175,0.008,3.058,
40,5.946,0,0.518,0.005,-0.037,0.517,-0.184,0.010,3.057,
41,6.068,0,0.516,0.006,-0.037,0.514,-0.220,0.039,3.066,
42,6.193,0,0.519,0.005,-0.038,0.518,-0.176,0.015,3.058,
43,6.313,0,0.518,0.005,-0.038,0.517,-0.176,0.016,3.057,
44,6.424,0,0.518,0.005,-0.038,0.517,-0.182,0.013,3.058,
45,6.553,0,0.518,0.006,-0.038,0.517,-0.166,0.013,3.057,
46,6.696,0,0.518,0.006,-0.038,0.516,-0.176,0.016,3.058,
47,6.817,0,0.515,0.006,-0.037,0.514,-0.225,0.040,3.067,
48,6.933,0,0.518,0.006,-0.038,0.516,-0.163,0.019,3.058,
49,7.057,0,0.517,0.006,-0.039,0.516,-0.186,0.013,3.059,
50,7.180,0,0.517,0.008,-0.040,0.515,-0.172,0.021,3.065,
